trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
15,XAUUSD,long,1675434700,1675436560,1878.69,1874.96,1910.13,0.25,sl_hit,-93.25,-0.33,0.0,-93.58,-1.0,1910.13,-1,DOL,0.0
16,XAUUSD,long,1675778740,1675778800,1869.35,1868.66,1869.93,1.35,tp_hit,78.3,-1.77,0.0,76.53,0.8405797101453621,1869.93,-1,DOL,0.0
17,XAUUSD,long,1675868800,1675868900,1871.62,1868.84,1873.22,0.34,tp_hit,54.4,-0.45,0.0,53.949999999999996,0.5755395683453784,1873.22,-1,DOL,0.0
18,XAUUSD,short,1675951760,1675953100,1888.11,1890.43,1885.45,0.41,tp_hit,109.06,-0.54,0.0,108.52,1.1465517241377874,1885.45,1,DOL,0.0
19,XAUUSD,long,1676299540,1676304280,1856.8,1853.04,1865.85,0.25,sl_hit,-94.0,-0.32,0.0,-94.32,-1.0,1854.65,-1,DOL,0.0
20,XAUUSD,short,1676387200,1676387240,1864.25,1866.62,1864.19,0.4,tp_hit,2.4,-0.52,0.0,1.88,0.025316455696180674,1864.19,1,DOL,0.0
21,XAUUSD,long,1676478340,1676494800,1831.82,1829.82,1860.07,0.47,forced_eod,268.84,-0.6,0.0,268.23999999999995,2.8600000000000136,1831.8,-1,DOL,0.0
22,XAUUSD,long,1676558080,1676558200,1831.29,1830.23,1834.5,0.91,sl_hit,-96.46,-1.17,0.0,-97.63,-1.0,1834.5,-1,DOL,0.0
23,XAUUSD,short,1676648740,1676653300,1836.57,1841.1,1833.55,0.21,sl_hit,-95.13,-0.27,0.0,-95.39999999999999,-1.0,1833.55,1,DOL,0.0
24,XAUUSD,short,1676990500,1677013200,1842.57,1843.97,1831.1,0.68,forced_eod,536.52,-0.87,0.0,535.65,5.635714285713829,1843.48,1,DOL,0.0
25,XAUUSD,long,1677161260,1677163540,1824.7,1822.78,1833.71,0.52,sl_hit,-99.84,-0.66,0.0,-100.5,-1.0,1824.49,-1,DOL,0.0
26,XAUUSD,long,1677247720,1677248020,1814.26,1812.51,1819.75,0.57,sl_hit,-99.75,-0.72,0.0,-100.47,-1.0,1819.75,-1,DOL,0.0
27,XAUUSD,short,1677507340,1677507700,1815.82,1816.98,1814.13,0.85,sl_hit,-98.6,-1.08,0.0,-99.67999999999999,-1.0,1814.13,1,DOL,0.0
28,XAUUSD,short,1677597160,1677598060,1823.46,1826.33,1819.4,0.34,sl_hit,-97.58,-0.43,0.0,-98.01,-1.0,1819.4,1,DOL,0.0
29,XAUUSD,short,1677680000,1677680620,1837.79,1838.79,1823.21,0.97,sl_hit,-97.0,-1.25,0.0,-98.25,-1.0,1838.02,1,DOL,0.0
30,XAUUSD,short,1677768580,1677768860,1835.29,1837.82,1829.96,0.38,sl_hit,-96.14,-0.49,0.0,-96.63,-1.0,1835.99,1,DOL,0.0
31,XAUUSD,short,1677852640,1677862600,1847.24,1848.27,1838.05,0.92,sl_hit,-94.76,-1.19,0.0,-95.95,-1.0,1847.4,1,DOL,0.0
32,XAUUSD,long,1678114360,1678114880,1851.29,1850.44,1858.25,1.11,sl_hit,-94.35,-1.44,0.0,-95.78999999999999,-1.0,1850.57,-1,DOL,0.0
33,XAUUSD,long,1678198000,1678199800,1834.74,1831.92,1843.37,0.33,sl_hit,-93.06,-0.42,0.0,-93.48,-1.0,1843.37,-1,DOL,0.0
34,XAUUSD,short,1678370740,1678371640,1825.58,1827.58,1819.1,0.46,sl_hit,-92.0,-0.59,0.0,-92.59,-1.0,1819.1,1,DOL,0.0
35,XAUUSD,short,1678457800,1678458220,1845.09,1847.46,1837.29,0.38,sl_hit,-90.06,-0.49,0.0,-90.55,-1.0,1837.29,1,DOL,0.0
36,XAUUSD,short,1678712680,1678712800,1888.38,1890.78,1871.5,0.37,sl_hit,-88.8,-0.49,0.0,-89.28999999999999,-1.0,1889.28,1,DOL,0.0
37,XAUUSD,long,1678800820,1678805320,1909.14,1898.37,1914.11,0.08,sl_hit,-86.16,-0.11,0.0,-86.27,-1.0,1901.48,-1,DOL,0.0
38,XAUUSD,short,1678886300,1678888300,1923.88,1926.01,1905.6,0.41,sl_hit,-87.33,-0.55,0.0,-87.88,-1.0,1905.6,1,DOL,0.0
39,XAUUSD,short,1678972840,1678972859,1927.05,1928.69,1924.35,0.53,sl_hit,-86.92,-0.72,0.0,-87.64,-1.0,0.0,0,DOL,0.0
40,XAUUSD,short,1679060420,1679061760,1944.15,1946.22,1934.33,0.42,sl_hit,-86.94,-0.57,0.0,-87.50999999999999,-1.0,1934.33,1,DOL,0.0
41,XAUUSD,long,1679325820,1679342400,1969.98,1965.54,2009.75,0.19,forced_eod,266.0,-0.26,0.0,265.74,3.1531531531531143,1968.03,-1,DOL,0.0
42,XAUUSD,long,1679405260,1679407720,1962.94,1960.25,1970.23,0.32,sl_hit,-86.08,-0.44,0.0,-86.52,-1.0,1970.23,-1,DOL,0.0
43,XAUUSD,short,1679584040,1679588560,1982.37,1985.19,1965.64,0.31,sl_hit,-87.42,-0.43,0.0,-87.85000000000001,-1.0,1983.55,1,DOL,0.0
44,XAUUSD,short,1679663440,1679663500,1995.02,1996.65,1994.88,0.53,tp_hit,7.42,-0.74,0.0,6.68,0.08588957055206337,1994.88,1,DOL,0.0
45,XAUUSD,short,1680010540,1680010660,1963.62,1965.39,1949.79,0.49,sl_hit,-86.73,-0.67,0.0,-87.4,-1.0,1964.0,1,DOL,0.0
46,XAUUSD,short,1680187780,1680188380,1971.0,1971.85,1955.35,1.0,sl_hit,-85.0,-1.38,0.0,-86.38,-1.0,1971.52,1,DOL,0.0
