trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,bias_ema,rvol,or_width,stop_arm,exit_arm
1,US100.cash,short,1713535840,1713536920,17278.17,17352.75,17203.59,1.34,tp_hit,99.94,0.0,0.0,99.94,0.9999999999999513,17834.792284345887,1.0746883220862404,67.79999999999927,0,0
2,US100.cash,short,1713795460,1713795820,17117.65,17163.85,17071.45,2.18,tp_hit,100.72,0.0,0.0,100.72,1.0000000000000788,17803.265135940168,1.028668941979522,42.0,0,0
3,US100.cash,short,1713969700,1713973540,17567.44,17647.85,17487.03,1.26,tp_hit,101.32,0.0,0.0,101.32,1.0,17769.008993230425,1.002692998204668,73.09999999999854,0,0
4,US100.cash,short,1714657720,1714658980,17396.28,17488.35,17304.21,1.11,tp_hit,102.2,0.0,0.0,102.2,1.0,17722.11220132557,1.0212575520250615,83.69999999999709,0,0
5,US100.cash,short,1714745620,1714747480,17809.74,17870.35,17749.13,1.71,sl_hit,-103.64,0.0,0.0,-103.64,-1.0,17718.948977744178,1.0021132243354465,55.099999999998545,0,0
6,US100.cash,long,1715782880,1715785240,18439.51,18395.95,18483.07,2.36,tp_hit,102.8,0.0,0.0,102.8,1.0000000000000835,17829.795681541917,1.0197564897771652,39.599999999998545,0,0
7,US100.cash,long,1716299620,1716302200,18630.97,18592.25,18669.69,2.68,tp_hit,103.77,0.0,0.0,103.77,0.9999999999999061,17941.376459612733,1.0342019543973942,35.20000000000073,0,0
8,US100.cash,long,1716385960,1716399460,18745.42,18705.05,18785.79,2.6,sl_hit,-104.96,0.0,0.0,-104.96,-1.0,17971.881304333805,1.0076779897626804,36.70000000000073,0,0
9,US100.cash,long,1716990640,1717012800,18757.63,18696.25,18819.01,1.69,forced_eod,-19.57,0.0,0.0,-19.57,-0.18866080156405268,18119.207639705877,1.020903106594295,55.79999999999927,0,0
10,US100.cash,long,1717509640,1717510480,18610.44,18534.65,18686.23,1.3599999999999999,sl_hit,-103.07,0.0,0.0,-103.07,-1.0,18188.044831422463,1.0170428374021188,68.89999999999782,0,0
11,US100.cash,long,1717768240,1717771360,19005.22,18954.95,19055.49,2.04,tp_hit,102.55,0.0,0.0,102.55,1.0,18269.712224348266,1.0828203043326752,45.70000000000073,0,0
12,US100.cash,long,1718116180,1718117620,19057.65,19012.55,19102.75,2.3,tp_hit,103.73,0.0,0.0,103.73,0.9999999999999193,18327.912591564855,1.0535486119177604,41.0,0,0
13,US100.cash,long,1719237700,1719239380,19701.43,19615.85,19787.01,1.22,sl_hit,-104.41,0.0,0.0,-104.41,-1.0,18746.531421595384,1.42430464812395,77.80000000000291,0,0
14,US100.cash,long,1719323260,1719326000,19581.18,19528.05,19634.31,1.95,tp_hit,103.6,0.0,0.0,103.6,1.0,18775.402738395565,1.378756766847116,48.29999999999927,0,0
15,US100.cash,long,1719409540,1719409960,19694.89,19657.05,19732.73,2.77,tp_hit,104.82,0.0,0.0,104.82,1.0,18811.635964340836,1.3488893037147658,34.400000000001455,0,0
16,US100.cash,long,1719582340,1719583300,19863.75,19791.15,19936.35,1.45,tp_hit,105.27,0.0,0.0,105.27,1.0,18883.4484238302,1.6595109202912077,66.0,0,0
