trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,US100.cash,short,1767365680,1767365780,25547.7,25597.5,25529.65,2.0,tp_hit,36.1,0.0,0.0,36.1,0.36244979919677783,25529.65,1,DOL,0.0
2,US100.cash,short,1767622300,1767622720,25422.05,25435.01,25373.05,7.74,sl_hit,-100.31,0.0,0.0,-100.31,-1.0,25373.05,1,DOL,0.0
3,US100.cash,short,1767710560,1767710740,25444.7,25497.57,25344.75,1.87,sl_hit,-98.87,0.0,0.0,-98.87,-1.0,25487.65,1,DOL,0.0
4,US100.cash,short,1767798280,1767799060,25657.5,25701.88,25650.65,2.21,tp_hit,15.14,0.0,0.0,15.14,0.1543488057683278,25650.65,1,DOL,0.0
5,US100.cash,long,1767883720,1767884440,25474.9,25414.77,25502.65,1.63,sl_hit,-98.01,0.0,0.0,-98.01,-1.0,25502.65,-1,DOL,0.0
6,US100.cash,short,1767972160,1767972400,25635.15,25649.81,25549.55,6.65,sl_hit,-97.49,0.0,0.0,-97.49,-1.0,25549.55,1,DOL,0.0
7,US100.cash,short,1768229380,1768229440,25698.83,25723.53,25626.85,3.9,sl_hit,-96.33,0.0,0.0,-96.33,-1.0,25626.85,1,DOL,0.0
8,US100.cash,short,1768313680,1768313920,25802.85,25813.48,25770.43,8.99,sl_hit,-95.56,0.0,0.0,-95.56,-1.0,25770.43,1,DOL,0.0
9,US100.cash,long,1768399420,1768399600,25597.55,25589.02,25672.55,11.09,sl_hit,-94.6,0.0,0.0,-94.6,-1.0,25672.55,-1,DOL,0.0
10,US100.cash,short,1768486720,1768486840,25743.55,25760.15,25671.75,5.64,sl_hit,-93.62,0.0,0.0,-93.62,-1.0,25671.75,1,DOL,0.0
11,US100.cash,short,1768573600,1768573660,25687.65,25702.74,25592.35,6.14,sl_hit,-92.65,0.0,0.0,-92.65,-1.0,25689.05,1,DOL,0.0
12,US100.cash,long,1769004620,1769004640,24970.95,24924.39,24983.45,1.97,tp_hit,24.63,0.0,0.0,24.63,0.2684707903779993,0.0,0,DOL,0.0
13,US100.cash,short,1769091580,1769091880,25585.65,25597.66,25573.55,7.66,tp_hit,92.69,0.0,0.0,92.69,1.0074937552043126,25573.55,1,DOL,0.0
