trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,US100.cash,short,1759326220,1759328320,24597.35,24622.52,24412.35,3.9699999999999998,sl_hit,-99.92,0.0,0.0,-99.92,-1.0,24613.45,1,DOL,0.0
2,US100.cash,short,1759410880,1759411000,24955.25,24964.0,24898.45,11.31,sl_hit,-98.96,0.0,0.0,-98.96,-1.0,24898.45,1,DOL,0.0
3,US100.cash,long,1759500880,1759502320,24868.65,24840.95,24905.55,3.5300000000000002,tp_hit,130.26,0.0,0.0,130.26,1.3321299638988031,24905.55,-1,DOL,0.0
4,US100.cash,short,1759755940,1759755960,24981.95,24991.98,24910.15,9.9,sl_hit,-99.3,0.0,0.0,-99.3,-1.0,0.0,0,DOL,0.0
5,US100.cash,short,1759844200,1759849000,25051.55,25068.72,24971.45,5.72,tp_hit,458.17,0.0,0.0,458.17,4.665113570179948,24971.45,1,DOL,0.0
6,US100.cash,short,1759931000,1759931260,24933.35,24954.49,24911.95,4.86,sl_hit,-102.74,0.0,0.0,-102.74,-1.0,24911.95,1,DOL,0.0
7,US100.cash,long,1760018020,1760019700,25073.15,25051.88,25094.55,4.78,sl_hit,-101.67,0.0,0.0,-101.67,-1.0,25094.55,-1,DOL,0.0
8,US100.cash,long,1760103220,1760103460,25144.95,25105.31,25166.95,2.54,tp_hit,55.88,0.0,0.0,55.88,0.5549949545913301,25106.95,-1,DOL,0.0
9,US100.cash,long,1760363140,1760374660,24606.25,24544.59,24769.55,1.6400000000000001,tp_hit,267.81,0.0,0.0,267.81,2.648394421018483,24576.55,-1,DOL,0.0
10,US100.cash,long,1760449640,1760450240,24287.05,24242.0,24408.05,2.31,tp_hit,279.51,0.0,0.0,279.51,2.6859045504994885,24408.05,-1,DOL,0.0
11,US100.cash,short,1760533360,1760535580,24839.85,24848.04,24758.95,13.05,tp_hit,1055.75,0.0,0.0,1055.75,9.877899877896803,24758.95,1,DOL,0.0
