trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,US100.cash,long,1735832540,1735832560,21005.25,20946.27,21015.05,1.69,tp_hit,16.56,0.0,0.0,16.56,0.16615801966767285,0.0,0,DOL,0.0
2,US100.cash,short,1735915840,1735916740,21182.55,21237.97,21087.25,1.8,sl_hit,-99.76,0.0,0.0,-99.76,-1.0,21087.25,1,DOL,0.0
3,US100.cash,short,1736172700,1736173000,21552.85,21563.93,21475.95,8.94,tp_hit,687.49,0.0,0.0,687.49,6.940433212995099,21475.95,1,DOL,0.0
4,US100.cash,short,1736258920,1736258939,21600.85,21605.77,21595.85,21.57,sl_hit,-106.12,0.0,0.0,-106.12,-1.0,0.0,0,DOL,0.0
5,US100.cash,long,1736346640,1736346680,21166.25,21140.76,21175.75,4.11,sl_hit,-104.76,0.0,0.0,-104.76,-1.0,21175.75,-1,DOL,0.0
6,US100.cash,long,1736519500,1736519920,20956.95,20915.28,21018.25,2.49,sl_hit,-103.76,0.0,0.0,-103.76,-1.0,21018.25,-1,DOL,0.0
7,US100.cash,long,1736868880,1736868940,20826.15,20797.51,20833.05,3.59,tp_hit,24.77,0.0,0.0,24.77,0.2409217877093953,20833.05,-1,DOL,0.0
8,US100.cash,short,1736952220,1736952260,21132.45,21146.0,20809.55,7.61,sl_hit,-103.12,0.0,0.0,-103.12,-1.0,20809.55,1,DOL,0.0
9,US100.cash,long,1737039220,1737039640,21245.65,21205.91,21403.45,2.56,sl_hit,-101.73,0.0,0.0,-101.73,-1.0,21220.35,-1,DOL,0.0
10,US100.cash,short,1737123860,1737124000,21452.55,21476.72,21205.75,4.18,sl_hit,-101.03,0.0,0.0,-101.03,-1.0,21205.75,1,DOL,0.0
11,US100.cash,short,1737382120,1737382960,21538.3,21551.66,21484.15,7.49,sl_hit,-100.07,0.0,0.0,-100.07,-1.0,21484.15,1,DOL,0.0
12,US100.cash,short,1737468460,1737469240,21572.8,21586.62,21557.7,7.16,tp_hit,108.12,0.0,0.0,108.12,1.0926193921851566,21557.7,1,DOL,0.0
13,US100.cash,short,1737556300,1737556319,21780.35,21785.79,21758.95,18.42,sl_hit,-100.2,0.0,0.0,-100.2,-1.0,0.0,0,DOL,0.0
14,US100.cash,short,1737730360,1737730400,21922.35,21934.81,21919.85,7.96,sl_hit,-99.18,0.0,0.0,-99.18,-1.0,21919.85,1,DOL,0.0
15,US100.cash,long,1737987400,1737987520,20996.15,20980.54,21021.15,6.28,sl_hit,-98.03,0.0,0.0,-98.03,-1.0,21021.15,-1,DOL,0.0
16,US100.cash,long,1738076020,1738077760,21107.15,21028.01,21274.65,1.22,tp_hit,204.35,0.0,0.0,204.35,2.1165024008086117,21090.65,-1,DOL,0.0
17,US100.cash,long,1738162440,1738162960,21395.65,21367.71,21428.45,3.55,tp_hit,116.44,0.0,0.0,116.44,1.1739441660700265,21428.45,-1,DOL,0.0
18,US100.cash,short,1738249000,1738249060,21608.05,21630.09,21587.55,4.55,tp_hit,93.28,0.0,0.0,93.28,0.9301270417422499,21587.55,1,DOL,0.0
19,US100.cash,short,1738334260,1738335160,21672.35,21721.74,21560.05,2.05,sl_hit,-101.25,0.0,0.0,-101.25,-1.0,21686.05,1,DOL,0.0
20,US100.cash,short,1738594340,1738596280,21122.25,21205.0,20864.25,1.21,sl_hit,-100.13,0.0,0.0,-100.13,-1.0,21135.45,1,DOL,0.0
21,US100.cash,short,1738682180,1738682380,21529.55,21549.43,21439.65,4.99,sl_hit,-99.2,0.0,0.0,-99.2,-1.0,21439.65,1,DOL,0.0
22,US100.cash,short,1738772980,1738773340,21509.35,21528.05,21329.85,5.25,sl_hit,-98.18,0.0,0.0,-98.18,-1.0,0.0,0,DOL,0.0
23,US100.cash,long,1738853440,1738854760,21683.95,21631.43,21725.95,1.85,tp_hit,77.7,0.0,0.0,77.7,0.7996953541507931,21653.85,-1,DOL,0.0
24,US100.cash,short,1738939600,1738940260,21849.65,21872.01,21801.25,4.38,tp_hit,211.99,0.0,0.0,211.99,2.1645796064404323,21801.25,1,DOL,0.0
25,US100.cash,short,1739196440,1739198620,21688.05,21694.57,21618.25,15.36,sl_hit,-100.15,0.0,0.0,-100.15,-1.0,21618.25,1,DOL,0.0
26,US100.cash,long,1739282680,1739284240,21598.95,21573.63,21624.35,3.91,tp_hit,99.31,0.0,0.0,99.31,1.0031595576618526,21624.35,-1,DOL,0.0
27,US100.cash,long,1739369200,1739373880,21430.45,21416.83,21643.35,7.36,tp_hit,1566.94,0.0,0.0,1566.94,15.631424375918776,21643.35,-1,DOL,0.0
28,US100.cash,short,1739458980,1739459000,21840.95,21863.43,21836.65,5.15,sl_hit,-115.77,0.0,0.0,-115.77,-1.0,21836.65,1,DOL,0.0
29,US100.cash,short,1739548960,1739556700,22065.05,22086.78,22004.25,5.28,sl_hit,-114.73,0.0,0.0,-114.73,-1.0,22075.05,1,DOL,0.0
30,US100.cash,long,1739803700,1739804320,22121.45,22109.57,22133.85,9.56,tp_hit,118.54,0.0,0.0,118.54,1.0437710437707706,22133.85,-1,DOL,0.0
31,US100.cash,long,1739890840,1739890900,22110.25,22081.61,22150.05,4.0,sl_hit,-114.56,0.0,0.0,-114.56,-1.0,22150.05,-1,DOL,0.0
32,US100.cash,long,1739974540,1739975100,22128.45,22112.86,22163.95,7.28,sl_hit,-113.5,0.0,0.0,-113.5,-1.0,22163.95,-1,DOL,0.0
33,US100.cash,long,1740064060,1740084620,21936.65,21868.92,22063.15,1.6600000000000001,tp_hit,209.99,0.0,0.0,209.99,1.8677100250995722,22063.15,-1,DOL,0.0
34,US100.cash,short,1740147140,1740148240,22159.65,22168.2,22100.15,13.4,tp_hit,797.3,0.0,0.0,797.3,6.959064327485972,22100.15,1,DOL,0.0
35,US100.cash,long,1740408520,1740408580,21640.45,21615.43,21746.65,4.89,sl_hit,-122.35,0.0,0.0,-122.35,-1.0,21636.25,-1,DOL,0.0
36,US100.cash,long,1740495640,1740495700,21173.15,21143.52,21238.65,4.09,sl_hit,-121.19,0.0,0.0,-121.19,-1.0,21238.65,-1,DOL,0.0
37,US100.cash,long,1740580760,1740582760,21189.73,21124.9,21266.55,1.85,tp_hit,142.12,0.0,0.0,142.12,1.1849452414006163,21139.25,-1,DOL,0.0
38,US100.cash,short,1740666580,1740666620,21291.23,21316.02,21274.93,4.9,tp_hit,79.87,0.0,0.0,79.87,0.6575231948365752,21274.93,1,DOL,0.0
39,US100.cash,long,1740753740,1740755680,20478.0,20403.08,20630.53,1.63,tp_hit,248.62,0.0,0.0,248.62,2.035904965296348,20464.03,-1,DOL,0.0
40,US100.cash,short,1741011400,1741012400,21041.0,21053.98,20973.3,9.61,sl_hit,-124.74,0.0,0.0,-124.74,-1.0,20973.3,1,DOL,0.0
41,US100.cash,long,1741098040,1741098640,20298.0,20274.02,20422.5,5.15,sl_hit,-123.5,0.0,0.0,-123.5,-1.0,20422.5,-1,DOL,0.0
42,US100.cash,long,1741184680,1741184860,20383.5,20335.35,20399.9,2.54,tp_hit,41.66,0.0,0.0,41.66,0.3406022845275381,20399.9,-1,DOL,0.0
43,US100.cash,long,1741270960,1741271440,20291.4,20262.69,20335.2,4.27,sl_hit,-122.59,0.0,0.0,-122.59,-1.0,20335.2,-1,DOL,0.0
44,US100.cash,long,1741356400,1741356580,20049.6,20018.3,20080.6,3.88,sl_hit,-121.44,0.0,0.0,-121.44,-1.0,20080.6,-1,DOL,0.0
45,US100.cash,long,1741613020,1741613420,19876.75,19849.38,19899.15,4.39,sl_hit,-120.15,0.0,0.0,-120.15,-1.0,19899.15,-1,DOL,0.0
46,US100.cash,short,1742217040,1742217820,19656.75,19667.03,19607.05,11.59,sl_hit,-119.15,0.0,0.0,-119.15,-1.0,19607.05,1,DOL,0.0
47,US100.cash,long,1742306680,1742307340,19680.15,19659.54,19699.05,5.72,tp_hit,108.11,0.0,0.0,108.11,0.9170305676854578,19699.05,-1,DOL,0.0
48,US100.cash,short,1742395600,1742396080,19574.75,19603.47,19446.65,4.14,sl_hit,-118.9,0.0,0.0,-118.9,-1.0,19583.05,1,DOL,0.0
49,US100.cash,long,1742478520,1742479240,19612.55,19606.34,19787.05,18.98,sl_hit,-117.87,0.0,0.0,-117.87,-1.0,19787.05,-1,DOL,0.0
50,US100.cash,long,1742562340,1742562820,19606.3,19583.65,19613.55,5.15,tp_hit,37.34,0.0,0.0,37.34,0.3200883002207814,19613.55,-1,DOL,0.0
51,US100.cash,short,1742822560,1742822740,20049.45,20059.37,19971.25,11.79,sl_hit,-116.96,0.0,0.0,-116.96,-1.0,19971.25,1,DOL,0.0
52,US100.cash,short,1742915800,1742916580,20240.85,20247.03,20174.45,18.73,sl_hit,-115.75,0.0,0.0,-115.75,-1.0,20174.45,1,DOL,0.0
53,US100.cash,long,1742996260,1742996440,20259.55,20251.94,20337.95,15.08,sl_hit,-114.76,0.0,0.0,-114.76,-1.0,20254.75,-1,DOL,0.0
54,US100.cash,long,1743086800,1743086980,19784.95,19740.93,19818.05,2.57,tp_hit,85.07,0.0,0.0,85.07,0.7519309404815587,19818.05,-1,DOL,0.0
55,US100.cash,long,1743173180,1743174000,19685.75,19648.85,19819.25,3.1,sl_hit,-114.39,0.0,0.0,-114.39,-1.0,19656.35,-1,DOL,0.0
