trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,US100.cash,long,1727791220,1727791780,19816.25,19767.39,20003.05,2.04,sl_hit,-99.67,0.0,0.0,-99.67,-1.0,20003.05,-1,DOL,0.0
2,US100.cash,long,1728309040,1728309220,19927.05,19900.91,20065.95,3.7800000000000002,sl_hit,-98.81,0.0,0.0,-98.81,-1.0,19914.25,-1,DOL,0.0
3,US100.cash,short,1728479720,1728479800,20094.95,20104.34,20003.85,10.44,sl_hit,-98.03,0.0,0.0,-98.03,-1.0,20096.95,1,DOL,0.0
4,US100.cash,long,1728565660,1728566560,20179.05,20161.27,20215.15,5.45,sl_hit,-96.9,0.0,0.0,-96.9,-1.0,20215.15,-1,DOL,0.0
5,US100.cash,long,1728653980,1728654340,20148.65,20133.67,20174.65,6.41,tp_hit,166.66,0.0,0.0,166.66,1.7356475300396825,20174.65,-1,DOL,0.0
6,US100.cash,short,1728912700,1728912760,20382.95,20387.93,20304.55,19.64,sl_hit,-97.81,0.0,0.0,-97.81,-1.0,20304.55,1,DOL,0.0
7,US100.cash,long,1729086160,1729086280,20114.95,20091.06,20155.95,4.05,sl_hit,-96.75,0.0,0.0,-96.75,-1.0,20155.95,-1,DOL,0.0
8,US100.cash,short,1729171360,1729172080,20405.15,20419.36,20321.35,6.74,tp_hit,564.81,0.0,0.0,564.81,5.897255453906268,20321.35,1,DOL,0.0
9,US100.cash,short,1729258120,1729258200,20332.25,20342.69,20301.75,9.71,tp_hit,296.16,0.0,0.0,296.16,2.9214559386976844,20301.75,1,DOL,0.0
10,US100.cash,long,1729521940,1729521980,20239.85,20232.76,20261.55,14.72,sl_hit,-104.36,0.0,0.0,-104.36,-1.0,20261.55,-1,DOL,0.0
11,US100.cash,long,1729603900,1729604320,20215.55,20202.83,20271.05,8.12,tp_hit,450.66,0.0,0.0,450.66,4.36320754717066,20271.05,-1,DOL,0.0
12,US100.cash,long,1729689640,1729689700,20292.55,20280.55,20327.95,8.98,sl_hit,-107.76,0.0,0.0,-107.76,-1.0,20327.95,-1,DOL,0.0
13,US100.cash,short,1729775920,1729784920,20247.85,20256.93,20124.85,11.75,tp_hit,1445.25,0.0,0.0,1445.25,13.546255506605325,20251.45,1,DOL,0.0
14,US100.cash,short,1729862560,1729863040,20362.65,20369.15,20300.95,18.65,sl_hit,-121.23,0.0,0.0,-121.23,-1.0,20300.95,1,DOL,0.0
15,US100.cash,long,1730125840,1730125900,20449.25,20438.09,20518.95,10.75,sl_hit,-119.97,0.0,0.0,-119.97,-1.0,20446.85,-1,DOL,0.0
16,US100.cash,long,1730212360,1730212379,20334.35,20320.63,20412.35,8.66,sl_hit,-118.82,0.0,0.0,-118.82,-1.0,0.0,0,DOL,0.0
17,US100.cash,long,1730294380,1730294800,20570.45,20562.48,20649.15,14.76,sl_hit,-117.64,0.0,0.0,-117.64,-1.0,20566.75,-1,DOL,0.0
18,US100.cash,long,1730388340,1730389480,20035.25,19983.11,20171.35,2.23,sl_hit,-116.27,0.0,0.0,-116.27,-1.0,20171.35,-1,DOL,0.0
19,US100.cash,short,1730468500,1730468860,20007.45,20026.13,20002.85,6.17,tp_hit,28.38,0.0,0.0,28.38,0.24625267665964193,20002.85,1,DOL,0.0
20,US100.cash,long,1730730040,1730730100,20006.45,19996.13,20126.65,11.2,sl_hit,-115.58,0.0,0.0,-115.58,-1.0,20002.15,-1,DOL,0.0
21,US100.cash,short,1730817940,1730818120,20107.16,20128.84,20049.96,5.27,sl_hit,-114.25,0.0,0.0,-114.25,-1.0,20049.96,1,DOL,0.0
22,US100.cash,short,1730906260,1730907100,20654.76,20695.72,20615.46,2.76,sl_hit,-113.05,0.0,0.0,-113.05,-1.0,20615.46,1,DOL,0.0
23,US100.cash,short,1730988940,1730989000,20889.91,20898.13,20843.71,13.63,sl_hit,-112.04,0.0,0.0,-112.04,-1.0,20843.71,1,DOL,0.0
24,US100.cash,long,1731338440,1731348040,21068.75,21045.14,21147.35,4.7,sl_hit,-110.97,0.0,0.0,-110.97,-1.0,21147.35,-1,DOL,0.0
25,US100.cash,short,1731424240,1731427180,21117.25,21146.42,21072.55,3.76,tp_hit,168.07,0.0,0.0,168.07,1.5323962975661092,21142.35,1,DOL,0.0
26,US100.cash,long,1731595960,1731597580,21000.65,20955.07,21083.75,2.44,sl_hit,-111.22,0.0,0.0,-111.22,-1.0,20983.85,-1,DOL,0.0
27,US100.cash,long,1731682480,1731682720,20616.05,20582.61,20688.75,3.3,sl_hit,-110.35,0.0,0.0,-110.35,-1.0,20688.75,-1,DOL,0.0
28,US100.cash,long,1732025180,1732025620,20315.05,20287.21,20398.05,3.92,tp_hit,325.36,0.0,0.0,325.36,2.981321839080444,20398.05,-1,DOL,0.0
29,US100.cash,long,1732113040,1732113220,20689.65,20672.65,20713.65,6.62,sl_hit,-112.54,0.0,0.0,-112.54,-1.0,20713.65,-1,DOL,0.0
30,US100.cash,short,1732198700,1732199020,20781.85,20798.52,20633.85,6.6899999999999995,sl_hit,-111.52,0.0,0.0,-111.52,-1.0,20633.85,1,DOL,0.0
31,US100.cash,short,1732287320,1732299100,20743.15,20795.36,20612.45,2.11,sl_hit,-110.16,0.0,0.0,-110.16,-1.0,20762.75,1,DOL,0.0
32,US100.cash,short,1732631500,1732631560,20899.85,20906.18,20838.35,17.26,sl_hit,-109.26,0.0,0.0,-109.26,-1.0,20838.35,1,DOL,0.0
33,US100.cash,long,1732719640,1732719700,20783.55,20767.42,20833.15,6.7,sl_hit,-108.07,0.0,0.0,-108.07,-1.0,20833.15,-1,DOL,0.0
34,US100.cash,short,1732802980,1732803280,20803.15,20808.26,20767.45,20.96,sl_hit,-107.11,0.0,0.0,-107.11,-1.0,20803.65,1,DOL,0.0
35,US100.cash,short,1733148560,1733149780,20978.85,20984.26,20915.05,19.61,sl_hit,-106.09,0.0,0.0,-106.09,-1.0,20915.05,1,DOL,0.0
36,US100.cash,long,1733236120,1733236240,21100.65,21087.07,21145.75,7.72,sl_hit,-104.84,0.0,0.0,-104.84,-1.0,21145.75,-1,DOL,0.0
37,US100.cash,short,1733320960,1733321020,21390.05,21397.45,21350.35,14.05,sl_hit,-103.97,0.0,0.0,-103.97,-1.0,21350.35,1,DOL,0.0
38,US100.cash,short,1733494060,1733494180,21454.75,21465.73,21450.85,9.37,sl_hit,-102.88,0.0,0.0,-102.88,-1.0,21450.85,1,DOL,0.0
39,US100.cash,long,1733754580,1733754640,21573.25,21567.24,21583.65,16.94,sl_hit,-101.81,0.0,0.0,-101.81,-1.0,21583.65,-1,DOL,0.0
40,US100.cash,short,1733839420,1733839480,21457.25,21464.53,21445.55,13.85,sl_hit,-100.83,0.0,0.0,-100.83,-1.0,21445.55,1,DOL,0.0
41,US100.cash,short,1733927080,1733927120,21537.55,21544.9,21418.55,13.59,sl_hit,-99.89,0.0,0.0,-99.89,-1.0,21418.55,1,DOL,0.0
42,US100.cash,short,1734100340,1734100600,21793.65,21800.53,21763.95,14.36,sl_hit,-98.8,0.0,0.0,-98.8,-1.0,21763.95,1,DOL,0.0
43,US100.cash,short,1734359440,1734359459,21882.05,21893.17,21828.65,8.79,sl_hit,-97.74,0.0,0.0,-97.74,-1.0,0.0,0,DOL,0.0
44,US100.cash,long,1734446860,1734447700,22014.55,21959.77,22106.15,1.76,sl_hit,-96.41,0.0,0.0,-96.41,-1.0,22010.35,-1,DOL,0.0
45,US100.cash,long,1734530620,1734530920,21982.15,21963.76,22044.75,5.21,sl_hit,-95.81,0.0,0.0,-95.81,-1.0,21971.45,-1,DOL,0.0
46,US100.cash,short,1734616960,1734617200,21321.65,21340.32,21302.15,5.08,sl_hit,-94.84,0.0,0.0,-94.84,-1.0,21302.15,1,DOL,0.0
47,US100.cash,short,1734706420,1734707140,20958.25,21031.29,20820.95,1.28,sl_hit,-93.49,0.0,0.0,-93.49,-1.0,21015.15,1,DOL,0.0
48,US100.cash,long,1734965440,1734965560,21300.75,21285.99,21335.15,6.3,sl_hit,-92.99,0.0,0.0,-92.99,-1.0,21335.15,-1,DOL,0.0
49,US100.cash,short,1735049140,1735049560,21573.95,21584.21,21544.15,8.98,sl_hit,-92.13,0.0,0.0,-92.13,-1.0,21544.15,1,DOL,0.0
50,US100.cash,long,1735310980,1735311640,21494.95,21439.29,21661.85,1.63,sl_hit,-90.73,0.0,0.0,-90.73,-1.0,21661.85,-1,DOL,0.0
51,US100.cash,long,1735567660,1735569100,21175.15,21149.97,21390.75,3.58,sl_hit,-90.14,0.0,0.0,-90.14,-1.0,21390.75,-1,DOL,0.0
52,US100.cash,long,1735660960,1735661080,21139.45,21109.97,21289.15,3.03,sl_hit,-89.32,0.0,0.0,-89.32,-1.0,21139.25,-1,DOL,0.0
