trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,bias_ema,rvol,or_width,stop_arm,exit_arm
1,US100.cash,short,1666620160,1666626760,11246.38,11353.3,11139.46,0.93,sl_hit,-99.44,0.0,0.0,-99.44,-1.0,11691.521468685032,1.0137938081128026,97.19999999999891,0,0
2,US100.cash,short,1666878520,1666888220,11312.4,11416.9,11207.9,0.94,tp_hit,98.23,0.0,0.0,98.23,1.0,11665.522582335041,1.0201979398101393,95.0,0,0
3,US100.cash,short,1667832580,1667848540,10819.15,10933.0,10705.3,0.87,sl_hit,-99.05,0.0,0.0,-99.05,-1.0,11526.146293217353,1.0004039587962028,103.5,0,0
4,US100.cash,short,1669824280,1669833040,11492.52,11559.4,11425.64,1.48,sl_hit,-98.98,0.0,0.0,-98.98,-1.0,11567.965517737706,1.0156589821661592,60.79999999999927,0,0
5,US100.cash,long,1669905940,1669907560,12088.36,12010.7,12166.02,1.26,sl_hit,-97.85,0.0,0.0,-97.85,-1.0,11586.668830767601,1.0052298975811724,70.59999999999854,0,0
6,US100.cash,long,1669993960,1670011420,11903.54,11826.1,11980.98,1.25,tp_hit,96.8,0.0,0.0,96.8,0.9999999999999765,11603.81122956103,1.0584365749369586,70.39999999999964,0,0
7,US100.cash,short,1670424460,1670446800,11473.23,11581.8,11364.66,0.9,forced_eod,-20.04,0.0,0.0,-20.04,-0.20512112001474161,11622.161845343237,1.073620996441281,98.69999999999891,0,0
8,US100.cash,short,1670510720,1670511400,11467.89,11559.3,11376.48,1.06,sl_hit,-96.89,0.0,0.0,-96.89,-1.0,11616.877067094481,1.0137900355871887,83.09999999999854,0,0
9,US100.cash,long,1670597140,1670619600,11642.53,11541.0,11744.06,0.95,forced_eod,-76.31,0.0,0.0,-76.31,-0.7911947207721798,11617.336789953522,1.1018683274021353,92.29999999999927,0,0
10,US100.cash,short,1670860180,1670861200,11533.18,11591.7,11474.66,1.6400000000000001,sl_hit,-95.97,0.0,0.0,-95.97,-1.0,11614.802013876913,1.0645874806458748,53.20000000000073,0,0
11,US100.cash,long,1671029860,1671044440,11887.01,11806.6,11967.42,1.18,sl_hit,-94.88,0.0,0.0,-94.88,-1.0,11626.012085858696,1.0315675675675675,73.10000000000036,0,0
12,US100.cash,short,1671547540,1671548260,10972.39,11046.2,10898.58,1.27,sl_hit,-93.74,0.0,0.0,-93.74,-1.0,11583.58097794438,1.031246689969283,67.10000000000036,0,0
13,US100.cash,short,1672411720,1672415260,10792.47,10859.9,10725.04,1.38,sl_hit,-93.05,0.0,0.0,-93.05,-1.0,11428.91916990968,1.0118734895450248,61.29999999999927,0,0
