trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,EURUSD,long,1767363040,1767363400,1.1722299999999999,1.17191,1.17648,3.08,sl_hit,-98.56,-7.7,0.0,-106.26,-1.0,1.17206,-1,DOL,0.0
2,EURUSD,short,1767629260,1767629560,1.17066,1.1709,1.16723,4.13,sl_hit,-99.12,-10.33,0.0,-109.45,-1.0,1.17073,1,DOL,0.0
3,EURUSD,long,1767710260,1767710440,1.17055,1.17022,1.17081,2.98,sl_hit,-98.34,-7.45,0.0,-105.79,-1.0,1.17081,-1,DOL,0.0
4,EURUSD,long,1767881260,1767881540,1.16642,1.16612,1.16689,3.23,sl_hit,-96.9,-8.08,0.0,-104.98,-1.0,1.16689,-1,DOL,0.0
5,EURUSD,long,1767969580,1767969820,1.16384,1.16342,1.16401,2.26,sl_hit,-94.92,-5.65,0.0,-100.57000000000001,-1.0,1.16401,-1,DOL,0.0
6,EURUSD,short,1768314820,1768316960,1.16681,1.16737,1.1656,1.6800000000000002,tp_hit,203.28,-4.2,0.0,199.08,2.1607142857137194,1.1672500000000001,1,DOL,0.0
7,EURUSD,short,1768400180,1768400200,1.16551,1.1657899999999999,1.16538,3.49,tp_hit,45.37,-8.73,0.0,36.64,0.4642857142858559,0.0,0,DOL,0.0
8,EURUSD,long,1768487980,1768488100,1.16007,1.15964,1.16259,2.24,sl_hit,-96.32,-5.6,0.0,-101.91999999999999,-1.0,1.16259,-1,DOL,0.0
9,EURUSD,short,1768572400,1768572940,1.16176,1.16193,1.1615199999999999,5.67,tp_hit,136.08,-14.18,0.0,121.9,1.4117647058824299,1.1615199999999999,1,DOL,0.0
10,EURUSD,short,1768834580,1768834960,1.16404,1.16427,1.1611,4.21,sl_hit,-96.83,-10.53,0.0,-107.36,-1.0,1.16415,1,DOL,0.0
11,EURUSD,short,1768917860,1768928140,1.17314,1.17375,1.16387,1.56,sl_hit,-95.16,-3.9,0.0,-99.06,-1.0,1.17328,1,DOL,0.0
12,EURUSD,short,1769004260,1769004280,1.17377,1.17409,1.17343,2.9699999999999998,tp_hit,100.98,-7.43,0.0,93.55000000000001,1.0624999999996965,0.0,0,DOL,0.0
13,EURUSD,short,1769091400,1769092360,1.1715200000000001,1.17194,1.16974,2.27,sl_hit,-95.34,-5.68,0.0,-101.02000000000001,-1.0,1.16974,1,DOL,0.0
14,EURUSD,short,1769183840,1769184620,1.17574,1.17617,1.17537,2.2,tp_hit,81.4,-5.5,0.0,75.9,0.8604651162791659,1.17537,1,DOL,0.0
15,EURUSD,short,1769441260,1769441360,1.18778,1.18802,1.18765,3.96,sl_hit,-95.04,-9.9,0.0,-104.94000000000001,-1.0,1.18765,1,DOL,0.0
16,EURUSD,short,1769523340,1769523880,1.19273,1.19312,1.18994,2.42,sl_hit,-94.38,-6.05,0.0,-100.42999999999999,-1.0,1.18994,1,DOL,0.0
17,EURUSD,long,1769609420,1769611000,1.19573,1.19522,1.1970399999999999,1.81,tp_hit,237.11,-4.53,0.0,232.58,2.568627450980187,1.1970399999999999,-1,DOL,0.0
18,EURUSD,long,1769699560,1769699620,1.19533,1.195,1.19964,2.91,sl_hit,-96.03,-7.28,0.0,-103.31,-1.0,1.19514,-1,DOL,0.0
19,EURUSD,long,1769786020,1769786060,1.18946,1.18866,1.18948,1.17,tp_hit,2.34,-2.93,0.0,-0.5900000000000003,0.025000000000166535,1.18948,-1,DOL,0.0
20,EURUSD,long,1770044440,1770045220,1.18089,1.18049,1.18437,2.37,sl_hit,-94.8,-5.93,0.0,-100.72999999999999,-1.0,1.18437,-1,DOL,0.0
21,EURUSD,long,1770214660,1770214679,1.18109,1.18048,1.18112,1.52,tp_hit,4.5600000000000005,-3.8,0.0,0.7600000000000007,0.049180327868810686,0.0,0,DOL,0.0
22,EURUSD,short,1770388240,1770388259,1.1813500000000001,1.18158,1.17982,4.01,sl_hit,-92.23,-10.03,0.0,-102.26,-1.0,0.0,0,DOL,0.0
23,EURUSD,short,1770648220,1770649180,1.19132,1.19184,1.18699,1.76,sl_hit,-91.52,-4.4,0.0,-95.92,-1.0,1.18699,1,DOL,0.0
24,EURUSD,short,1770734440,1770734560,1.19221,1.19291,1.19198,1.3,tp_hit,29.9,-3.25,0.0,26.65,0.3285714285713969,1.19198,1,DOL,0.0
25,EURUSD,long,1770818600,1770819880,1.18668,1.18588,1.1893799999999999,1.13,sl_hit,-90.4,-2.83,0.0,-93.23,-1.0,1.1893799999999999,-1,DOL,0.0
26,EURUSD,short,1770911920,1770912280,1.18858,1.18889,1.18595,2.93,sl_hit,-90.83,-7.33,0.0,-98.16,-1.0,1.1888,1,DOL,0.0
