trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,EURUSD,long,1751461460,1751461660,1.1757900000000001,1.17543,1.177,2.8,tp_hit,338.8,-7.0,0.0,331.8,3.3611111111096377,1.177,-1,DOL,0.0
2,EURUSD,long,1751547880,1751551240,1.17438,1.17329,1.1789100000000001,0.94,tp_hit,425.82,-2.35,0.0,423.46999999999997,4.1559633027522915,1.1789100000000001,-1,DOL,0.0
3,EURUSD,short,1751639180,1751639200,1.17853,1.17877,1.17848,4.49,tp_hit,22.45,-11.23,0.0,11.219999999999999,0.20833333333375736,0.0,0,DOL,0.0
4,EURUSD,long,1751893900,1751905420,1.17245,1.17216,1.17902,3.67,sl_hit,-106.43,-9.18,0.0,-115.61000000000001,-1.0,1.17231,-1,DOL,0.0
5,EURUSD,long,1751980420,1751980960,1.1712799999999999,1.17098,1.1730800000000001,3.55,sl_hit,-106.5,-8.88,0.0,-115.38,-1.0,1.1730800000000001,-1,DOL,0.0
6,EURUSD,long,1752070220,1752091200,1.17086,1.17002,1.17285,1.24,forced_eod,125.24,-3.1,0.0,122.14,1.202380952380968,1.17023,-1,DOL,0.0
7,EURUSD,long,1752153580,1752153760,1.17074,1.1706,1.17259,7.61,sl_hit,-106.54,-19.03,0.0,-125.57000000000001,-1.0,1.17259,-1,DOL,0.0
8,EURUSD,long,1752586240,1752586420,1.16671,1.16611,1.16927,1.74,sl_hit,-104.4,-4.35,0.0,-108.75,-1.0,1.16644,-1,DOL,0.0
9,EURUSD,short,1752844700,1752844840,1.16554,1.16584,1.16456,3.45,sl_hit,-103.5,-8.63,0.0,-112.13,-1.0,1.16456,1,DOL,0.0
10,EURUSD,long,1753277620,1753277740,1.17175,1.17148,1.17301,3.75,sl_hit,-101.25,-9.38,0.0,-110.63,-1.0,1.17301,-1,DOL,0.0
11,EURUSD,long,1753707760,1753708240,1.1659,1.16568,1.16705,4.62,sl_hit,-101.64,-11.55,0.0,-113.19,-1.0,1.16705,-1,DOL,0.0
12,EURUSD,long,1753794580,1753794680,1.15263,1.15218,1.15267,2.23,sl_hit,-100.35,-5.58,0.0,-105.92999999999999,-1.0,1.15267,-1,DOL,0.0
13,EURUSD,long,1753880620,1753881040,1.14756,1.14709,1.15401,2.1,sl_hit,-98.7,-5.25,0.0,-103.95,-1.0,1.15401,-1,DOL,0.0
14,EURUSD,long,1753968820,1753992000,1.1409799999999999,1.14055,1.14608,2.2800000000000002,forced_eod,57.0,-5.7,0.0,51.3,0.5813953488374975,1.14074,-1,DOL,0.0
15,EURUSD,short,1754053540,1754053600,1.15429,1.15557,1.14378,0.76,sl_hit,-97.28,-1.9,0.0,-99.18,-1.0,1.14378,1,DOL,0.0
16,EURUSD,short,1754485660,1754485780,1.16254,1.16285,1.15881,3.18,sl_hit,-98.58,-7.95,0.0,-106.53,-1.0,1.15881,1,DOL,0.0
17,EURUSD,long,1754572000,1754572060,1.16528,1.16469,1.16989,1.63,sl_hit,-96.17,-4.08,0.0,-100.25,-1.0,1.16494,-1,DOL,0.0
18,EURUSD,long,1754918440,1754920840,1.1619,1.16156,1.16418,2.81,sl_hit,-95.54,-7.03,0.0,-102.57000000000001,-1.0,1.16418,-1,DOL,0.0
19,EURUSD,short,1755004600,1755005020,1.16369,1.16432,1.16254,1.47,tp_hit,169.05,-3.68,0.0,165.37,1.8253968253964226,1.16254,1,DOL,0.0
20,EURUSD,short,1755095980,1755115200,1.17204,1.17237,1.16703,2.89,forced_eod,601.12,-7.23,0.0,593.89,6.303030303030996,1.17206,1,DOL,0.0
21,EURUSD,long,1755176660,1755177160,1.1663000000000001,1.16546,1.16677,1.2,tp_hit,56.4,-3.0,0.0,53.4,0.5595238095236584,1.16677,-1,DOL,0.0
22,EURUSD,short,1755263200,1755263260,1.1697,1.17004,1.16852,2.99,sl_hit,-101.66,-7.48,0.0,-109.14,-1.0,1.16852,1,DOL,0.0
23,EURUSD,long,1755522880,1755528400,1.1672,1.16692,1.17105,3.57,sl_hit,-99.96,-8.93,0.0,-108.88999999999999,-1.0,1.1671,-1,DOL,0.0
24,EURUSD,short,1755697480,1755705280,1.16692,1.16721,1.16469,3.39,tp_hit,755.97,-8.48,0.0,747.49,7.689655172410361,1.16469,1,DOL,0.0
25,EURUSD,long,1755784840,1755785320,1.16205,1.1615,1.16248,1.95,tp_hit,83.85,-4.88,0.0,78.97,0.7818181818179837,1.16248,-1,DOL,0.0
26,EURUSD,short,1755868420,1755871240,1.16159,1.16193,1.15834,3.16,sl_hit,-107.44,-7.9,0.0,-115.34,-1.0,1.16166,1,DOL,0.0
27,EURUSD,short,1756219060,1756219079,1.1660300000000001,1.16656,1.166,2.01,tp_hit,6.03,-5.03,0.0,1.0,0.05660377358528509,0.0,0,DOL,0.0
28,EURUSD,short,1756386580,1756389160,1.1666400000000001,1.16722,1.16546,1.8199999999999998,sl_hit,-105.56,-4.55,0.0,-110.11,-1.0,1.16546,1,DOL,0.0
29,EURUSD,long,1756474280,1756477900,1.16565,1.16533,1.16903,3.27,tp_hit,1105.26,-8.18,0.0,1097.08,10.562499999996573,1.16561,-1,DOL,0.0
30,EURUSD,short,1756909720,1756912280,1.16755,1.16809,1.16576,2.14,sl_hit,-115.56,-5.35,0.0,-120.91,-1.0,1.16576,1,DOL,0.0
31,EURUSD,long,1756991560,1756991720,1.16399,1.16375,1.16439,4.78,sl_hit,-114.72,-11.95,0.0,-126.67,-1.0,1.16439,-1,DOL,0.0
32,EURUSD,short,1757077720,1757080000,1.17306,1.17413,1.16843,1.06,sl_hit,-113.42,-2.65,0.0,-116.07000000000001,-1.0,1.16843,1,DOL,0.0
33,EURUSD,short,1757339020,1757341240,1.17508,1.1756199999999999,1.17428,2.06,tp_hit,164.8,-5.15,0.0,159.65,1.4814814814813597,1.17428,1,DOL,0.0
34,EURUSD,long,1757423860,1757425000,1.17387,1.1733500000000001,1.17441,2.19,tp_hit,118.26,-5.48,0.0,112.78,1.0384615384618012,1.17441,-1,DOL,0.0
35,EURUSD,short,1757512360,1757512880,1.17181,1.17248,1.1682299999999999,1.71,sl_hit,-114.57,-4.28,0.0,-118.85,-1.0,1.17183,1,DOL,0.0
36,EURUSD,short,1757598100,1757599060,1.17325,1.17398,1.17027,1.55,sl_hit,-113.15,-3.88,0.0,-117.03,-1.0,1.17027,1,DOL,0.0
37,EURUSD,long,1757682520,1757684080,1.17119,1.17093,1.17155,4.28,sl_hit,-111.28,-10.7,0.0,-121.98,-1.0,1.17155,-1,DOL,0.0
38,EURUSD,short,1758028280,1758028840,1.18099,1.18117,1.18037,6.01,sl_hit,-108.18,-15.03,0.0,-123.21000000000001,-1.0,1.18037,1,DOL,0.0
39,EURUSD,long,1758719200,1758719500,1.17424,1.17401,1.17664,4.86,sl_hit,-111.78,-12.15,0.0,-123.93,-1.0,1.17664,-1,DOL,0.0
40,EURUSD,short,1758892580,1758892660,1.16916,1.16947,1.16878,3.45,tp_hit,131.1,-8.63,0.0,122.47,1.2258064516129263,1.16878,1,DOL,0.0
41,EURUSD,short,1759152660,1759153360,1.17452,1.17521,1.1733,1.5899999999999999,sl_hit,-109.71,-3.98,0.0,-113.69,-1.0,1.1733,1,DOL,0.0
