trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,EURUSD,long,1727787740,1727789740,1.10718,1.10704,1.10979,7.14,sl_hit,-99.96,-17.85,0.0,-117.81,-1.0,1.10979,-1,DOL,0.0
2,EURUSD,long,1727875660,1727875960,1.10537,1.10504,1.106,3.02,sl_hit,-99.66,-7.55,0.0,-107.21,-1.0,1.106,-1,DOL,0.0
3,EURUSD,long,1727964880,1727966500,1.10271,1.10165,1.10466,0.91,sl_hit,-96.46,-2.2800000000000002,0.0,-98.74,-1.0,1.10264,-1,DOL,0.0
4,EURUSD,long,1728048220,1728055780,1.09632,1.09581,1.1021,1.87,sl_hit,-95.37,-4.68,0.0,-100.05000000000001,-1.0,1.1021,-1,DOL,0.0
5,EURUSD,short,1728306620,1728306640,1.09794,1.09818,1.0979,3.93,tp_hit,15.72,-9.83,0.0,5.890000000000001,0.1666666666658957,0.0,0,DOL,0.0
6,EURUSD,long,1728400760,1728401260,1.09711,1.09662,1.09726,1.94,sl_hit,-95.06,-4.85,0.0,-99.91,-1.0,1.09726,-1,DOL,0.0
7,EURUSD,long,1728482800,1728482980,1.09489,1.0946,1.0951,3.2,tp_hit,67.2,-8.0,0.0,59.2,0.7241379310348788,1.0951,-1,DOL,0.0
8,EURUSD,short,1728565780,1728570340,1.09442,1.09503,1.09281,1.54,tp_hit,247.94,-3.85,0.0,244.09,2.639344262294903,1.0946,1,DOL,0.0
9,EURUSD,long,1728911800,1728913420,1.09065,1.09044,1.0915300000000001,4.6,tp_hit,404.8,-11.5,0.0,393.3,4.190476190480772,1.0915300000000001,-1,DOL,0.0
10,EURUSD,short,1729000480,1729012840,1.0913599999999999,1.09171,1.0884800000000001,2.92,tp_hit,840.96,-7.3,0.0,833.6600000000001,8.228571428569072,1.09163,1,DOL,0.0
11,EURUSD,short,1729085440,1729088860,1.08937,1.08976,1.08751,2.77,tp_hit,515.22,-6.93,0.0,508.29,4.769230769229324,1.08957,1,DOL,0.0
12,EURUSD,long,1729170920,1729171660,1.08185,1.0812599999999999,1.08489,1.94,sl_hit,-114.46,-4.85,0.0,-119.30999999999999,-1.0,1.08489,-1,DOL,0.0
13,EURUSD,short,1729256860,1729257160,1.08609,1.0863,1.08488,5.38,sl_hit,-112.98,-13.45,0.0,-126.43,-1.0,1.08488,1,DOL,0.0
14,EURUSD,long,1729519240,1729520300,1.08466,1.08435,1.08689,3.64,sl_hit,-112.84,-9.1,0.0,-121.94,-1.0,1.08462,-1,DOL,0.0
15,EURUSD,long,1729604180,1729604560,1.08091,1.08059,1.08142,3.42,sl_hit,-109.44,-8.55,0.0,-117.99,-1.0,1.08142,-1,DOL,0.0
16,EURUSD,short,1729776880,1729789240,1.08075,1.08114,1.07704,2.82,sl_hit,-109.98,-7.05,0.0,-117.03,-1.0,1.0808200000000001,1,DOL,0.0
17,EURUSD,short,1730121700,1730121760,1.08247,1.08263,1.08055,6.76,sl_hit,-108.16,-16.9,0.0,-125.06,-1.0,1.08055,1,DOL,0.0
18,EURUSD,long,1730207860,1730208280,1.07978,1.07951,1.08055,3.94,sl_hit,-106.38,-9.85,0.0,-116.22999999999999,-1.0,1.08055,-1,DOL,0.0
19,EURUSD,short,1730294020,1730294039,1.08278,1.08296,1.08263,5.8,tp_hit,87.0,-14.5,0.0,72.5,0.8333333333345669,0.0,0,DOL,0.0
20,EURUSD,short,1730381240,1730381420,1.08743,1.08777,1.08635,3.13,sl_hit,-106.42,-7.83,0.0,-114.25,-1.0,1.08635,1,DOL,0.0
21,EURUSD,long,1730466280,1730466640,1.08699,1.08674,1.08886,4.22,sl_hit,-105.5,-10.55,0.0,-116.05,-1.0,1.08679,-1,DOL,0.0
22,EURUSD,short,1730817640,1730818840,1.09081,1.09113,1.08975,3.26,tp_hit,345.56,-8.15,0.0,337.41,3.3125000000014744,1.08975,1,DOL,0.0
23,EURUSD,long,1730901920,1730902340,1.07134,1.07078,1.07186,1.9,tp_hit,98.8,-4.75,0.0,94.05,0.9285714285717401,1.07186,-1,DOL,0.0
24,EURUSD,short,1730989240,1730989540,1.07889,1.07936,1.0771600000000001,2.27,sl_hit,-106.69,-5.68,0.0,-112.37,-1.0,1.0771600000000001,1,DOL,0.0
25,EURUSD,long,1731075040,1731075700,1.07546,1.07511,1.07609,3.01,tp_hit,189.63,-7.53,0.0,182.1,1.7999999999993657,1.07609,-1,DOL,0.0
26,EURUSD,long,1731335860,1731335920,1.06502,1.06466,1.0668,3.03,sl_hit,-109.08,-7.58,0.0,-116.66,-1.0,1.0668,-1,DOL,0.0
27,EURUSD,long,1731423700,1731423760,1.06159,1.06133,1.06164,4.08,sl_hit,-106.08,-10.2,0.0,-116.28,-1.0,1.06164,-1,DOL,0.0
28,EURUSD,short,1731506740,1731507340,1.06317,1.06384,1.06298,1.58,tp_hit,30.02,-3.95,0.0,26.07,0.28358208955213,1.06298,1,DOL,0.0
29,EURUSD,short,1731596860,1731597520,1.05599,1.05696,1.05177,1.09,sl_hit,-105.73,-2.73,0.0,-108.46000000000001,-1.0,1.05653,1,DOL,0.0
30,EURUSD,long,1731681800,1731682480,1.05304,1.05252,1.058,2.0,sl_hit,-104.0,-5.0,0.0,-109.0,-1.0,1.05281,-1,DOL,0.0
31,EURUSD,short,1731942740,1731945160,1.0570599999999999,1.05749,1.05302,2.39,sl_hit,-102.77,-5.98,0.0,-108.75,-1.0,1.05712,1,DOL,0.0
32,EURUSD,long,1732113500,1732114580,1.05352,1.05235,1.0553,0.87,sl_hit,-101.79,-2.18,0.0,-103.97000000000001,-1.0,1.0553,-1,DOL,0.0
33,EURUSD,long,1732204960,1732205180,1.05114,1.05083,1.05138,3.26,sl_hit,-101.06,-8.15,0.0,-109.21000000000001,-1.0,1.05138,-1,DOL,0.0
34,EURUSD,short,1732544860,1732547080,1.05226,1.05307,1.0497,1.24,tp_hit,317.44,-3.1,0.0,314.34,3.1604938271604532,1.0497,1,DOL,0.0
35,EURUSD,short,1732716440,1732719920,1.05716,1.05795,1.05403,1.3,tp_hit,406.9,-3.25,0.0,403.65,3.962025316456564,1.05403,1,DOL,0.0
36,EURUSD,long,1732890220,1732890640,1.05488,1.0545,1.05518,2.82,tp_hit,84.6,-7.05,0.0,77.55,0.7894736842103418,1.05518,-1,DOL,0.0
37,EURUSD,long,1733152360,1733155480,1.04685,1.04613,1.04959,1.49,sl_hit,-107.28,-3.73,0.0,-111.01,-1.0,1.04959,-1,DOL,0.0
38,EURUSD,long,1733321840,1733322100,1.04779,1.04718,1.04825,1.75,tp_hit,80.5,-4.38,0.0,76.12,0.7540983606555826,1.04825,-1,DOL,0.0
39,EURUSD,short,1733408020,1733408080,1.05698,1.05747,1.05464,2.18,sl_hit,-106.82,-5.45,0.0,-112.27,-1.0,1.05464,1,DOL,0.0
