trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,bias_ema,rvol,or_width,stop_arm,exit_arm
1,US100.cash,long,1635342340,1635344100,15647.29,15574.3,0.0,1.37,ema_cross,-79.79,0.0,0.0,-79.79,-0.7979175229483535,15110.541377833282,1.0298972282777952,66.35000000000036,0,3
2,US100.cash,long,1635428800,1635428800,15707.48,15651.65,0.0,1.77,ema_cross,1.19,0.0,0.0,1.19,0.012000716460685538,15129.841715957467,1.0784802242292122,50.75,0,3
3,US100.cash,long,1637079100,1637093700,16269.4,16156.65,0.0,0.87,ema_cross,27.75,0.0,0.0,27.75,0.28292682926828944,15528.781104476724,1.0331481126652615,102.5,0,3
4,US100.cash,long,1637246800,1637246800,16409.88,16357.35,0.0,1.8900000000000001,ema_cross,-1.0,0.0,0.0,-1.0,-0.010089472682323762,15588.943495520423,1.0136669874879691,47.74999999999818,0,3
5,US100.cash,long,1637333140,1637335800,16574.63,16522.65,0.0,1.9100000000000001,ema_cross,-30.43,0.0,0.0,-30.43,-0.3064640246248639,15624.733946676486,1.0279114533205005,47.25,0,3
6,US100.cash,long,1637592580,1637596800,16729.45,16648.05,0.0,1.21,ema_cross,-22.2,0.0,0.0,-22.2,-0.2254299754299982,15662.867909551918,1.03659704924315,74.0,0,3
7,US100.cash,long,1637678800,1637680180,16398.93,16295.8,0.0,0.95,sl_hit,-97.97,0.0,0.0,-97.97,-1.0,15691.592697412627,1.0738484963837076,93.75,0,3
8,US100.cash,long,1637766100,1637766100,16228.28,16127.35,0.0,0.97,ema_cross,3.95,0.0,0.0,3.95,0.04032497770731891,15715.689062219975,1.1039034508768621,91.75,0,3
9,US100.cash,long,1638197800,1638219600,16301.19,16224.85,0.0,1.28,forced_eod,126.6,0.0,0.0,126.6,1.2956510348440902,15778.717245562551,1.076407007081625,69.39999999999964,0,3
10,US100.cash,long,1638283540,1638287100,16389.83,16332.9,0.0,1.74,ema_cross,-46.42,0.0,0.0,-46.42,-0.46864570525208366,15804.085196716962,1.0834886321282147,51.75000000000182,0,3
11,US100.cash,long,1638370960,1638370960,16374.45,16284.25,0.0,1.09,ema_cross,5.34,0.0,0.0,5.34,0.0543237250554279,15821.342639982964,1.0372717107715244,82.0,0,3
12,US100.cash,long,1638888340,1638904500,16194.94,16134.6,0.0,1.63,ema_cross,216.81,0.0,0.0,216.81,2.2043420616506446,15827.222493716956,1.0096339113680155,54.850000000000364,0,3
13,US100.cash,short,1640015920,1640015920,15550.85,15658.1,0.0,0.94,ema_cross,1.32,0.0,0.0,1.32,0.013053613053609662,15920.92107617388,1.091439354949391,97.5,0,3
14,US100.cash,short,1640098000,1640103300,15713.47,15813.35,0.0,1.01,ema_cross,-42.35,0.0,0.0,-42.35,-0.4198037645174195,15912.075151618043,1.0054663477963786,90.80000000000109,0,3
15,US100.cash,long,1641394360,1641394360,16235.86,16115.85,0.0,0.83,ema_cross,-0.13,0.0,0.0,-0.13,-0.0013332222314794949,16064.876765155419,1.0735474811304195,109.10000000000036,0,3
16,US100.cash,short,1641481480,1641483000,15666.53,15860.95,0.0,0.51,ema_cross,-50.63,0.0,0.0,-50.63,-0.5105956177347937,16053.312970443441,1.0903984553273653,176.75,0,3
17,US100.cash,short,1641568900,1641574800,15671.17,15823.5,0.0,0.65,ema_cross,8.5,0.0,0.0,8.5,0.08580056456377415,16043.220304935856,1.09671757065122,138.47999999999956,0,3
18,US100.cash,short,1641826540,1641831300,15289.73,15426.4,0.0,0.73,ema_cross,13.31,0.0,0.0,13.31,0.13338699056120257,16025.280292977586,1.0942601369141653,124.25,0,3
19,US100.cash,short,1641998900,1641999600,15899.14,16005.45,0.0,0.94,ema_cross,-77.61,0.0,0.0,-77.61,-0.7765967453673247,16002.845476139633,1.0514305774969281,96.65000000000146,0,3
20,US100.cash,short,1642776820,1642779900,14669.3,14832.65,0.0,0.6,ema_cross,-39.87,0.0,0.0,-39.87,-0.40679522497704673,15841.987585894281,1.024519549370444,148.5,0,3
21,US100.cash,short,1643035540,1643039100,14118.52,14277.3,0.0,0.62,ema_cross,-21.87,0.0,0.0,-21.87,-0.2221942310114567,15786.993955074897,1.017215937038859,144.34999999999854,0,3
22,US100.cash,short,1643121940,1643121940,14186.7,14316.5,0.0,0.76,ema_cross,19.76,0.0,0.0,19.76,0.20030816640986246,15736.812623503332,1.04594330400782,118.0,0,3
23,US100.cash,short,1643211940,1643213700,14350.24,14511.55,0.0,0.61,ema_cross,-52.92,0.0,0.0,-52.92,-0.5378463827413086,15666.510951993398,1.0012961762799741,146.64999999999964,0,3
24,US100.cash,short,1643297500,1643300100,14234.22,14367.7,0.0,0.73,ema_cross,-85.83,0.0,0.0,-85.83,-0.8808810308660376,15607.455620542678,1.0249594813614262,121.35000000000036,0,3
25,US100.cash,short,1644250660,1644257700,14672.33,14794.7,0.0,0.79,ema_cross,9.11,0.0,0.0,9.11,0.09422244014056207,15386.9831135768,1.036045314109166,111.25,0,3
26,US100.cash,short,1644332440,1644335100,14504.75,14599.95,0.0,1.02,ema_cross,-81.86,0.0,0.0,-81.86,-0.8429621848739431,15356.658285593396,1.0305526948163406,86.55000000000109,0,3
27,US100.cash,short,1644591460,1644613200,14658.04,14760.45,0.0,0.94,forced_eod,391.12,0.0,0.0,391.12,4.062982130651311,15297.915761221384,1.2763471110149318,93.10000000000036,0,3
28,US100.cash,short,1645198180,1645209900,14081.62,14224.4,0.0,0.7,ema_cross,74.39,0.0,0.0,74.39,0.7442919176355323,15130.747160350982,1.8186320024760136,129.79999999999927,0,3
29,US100.cash,short,1645455020,1645456500,13812.63,13890.4,0.0,1.3,ema_cross,-68.34,0.0,0.0,-68.34,-0.6759675967596919,15086.639428572513,1.0700948882767065,70.69999999999891,0,3
30,US100.cash,short,1645627780,1645635600,13939.72,14037.4,0.0,1.03,ema_cross,128.36,0.0,0.0,128.36,1.2757985257985116,14991.54666205406,1.2501067008109261,88.79999999999927,0,3
31,US100.cash,short,1645801180,1645803000,13863.69,14018.4,0.0,0.66,ema_cross,-90.69,0.0,0.0,-90.69,-0.8881778811970825,14893.705703803074,1.0548666553422796,140.64999999999964,0,3
32,US100.cash,long,1648648120,1648652400,15206.18,15145.95,0.0,1.6800000000000002,ema_cross,-74.73,0.0,0.0,-74.73,-0.7385024074381519,14467.565389102117,3.078602620087336,54.75,0,3
33,US100.cash,short,1649425900,1649430000,14356.98,14478.25,0.0,0.82,ema_cross,-93.78,0.0,0.0,-93.78,-0.9431021687144421,14557.218929506189,1.0274185204345576,110.25,0,3
34,US100.cash,short,1649687200,1649691900,14096.39,14181.25,0.0,1.17,ema_cross,6.31,0.0,0.0,6.31,0.06351637991986073,14548.60054011379,1.019029658837648,77.14999999999964,0,3
35,US100.cash,short,1649775040,1649777400,14107.3,14202.45,0.0,1.04,ema_cross,-78.31,0.0,0.0,-78.31,-0.7913820283762474,14527.36522481521,1.028805181523777,86.5,0,3
36,US100.cash,short,1650462520,1650474000,14113.91,14274.45,0.0,0.61,ema_cross,32.76,0.0,0.0,32.76,0.33455836551637497,14436.845422537259,1.0364592165507884,145.95000000000073,0,3
37,US100.cash,short,1650550420,1650550420,14159.38,14288.35,0.0,0.76,ema_cross,10.05,0.0,0.0,10.05,0.10258199581297545,14422.610307927955,1.0157068062827226,117.25,0,3
38,US100.cash,short,1650637300,1650654900,13606.29,13783.0,0.0,0.56,ema_cross,86.23,0.0,0.0,86.23,0.8714277630015413,14395.36480565627,1.0495715005881365,160.64999999999964,0,3
39,US100.cash,short,1650894340,1650896100,13259.84,13373.3,0.0,0.88,ema_cross,-47.04,0.0,0.0,-47.04,-0.47117927022738887,14353.638734846221,1.070290219761785,103.14999999999964,0,3
40,US100.cash,short,1650980800,1650990600,13312.88,13455.6,0.0,0.69,ema_cross,70.3,0.0,0.0,70.3,0.7138452914798092,14321.586235440487,1.017198196693939,129.75,0,3
41,US100.cash,short,1651068940,1651070700,12997.2,13209.5,0.0,0.47,ema_cross,-33.02,0.0,0.0,-33.02,-0.33089967027790973,14262.673049736939,1.0556016597510374,193.0,0,3
42,US100.cash,short,1651153900,1651158900,13107.51,13287.25,0.0,0.55,ema_cross,-52.99,0.0,0.0,-52.99,-0.5359964393012143,14220.491753668824,1.054749340369393,163.39999999999964,0,3
43,US100.cash,short,1651242940,1651262400,13219.74,13379.95,0.0,0.62,forced_eod,219.01,0.0,0.0,219.01,2.204856126334172,14185.237175093578,1.0344149459193708,145.65000000000146,0,3
44,US100.cash,short,1651585540,1651586200,12988.05,13086.0,0.0,1.03,sl_hit,-100.89,0.0,0.0,-100.89,-1.0,14092.559499192497,1.0293022502833091,89.04999999999927,0,3
45,US100.cash,short,1651844860,1651846720,12565.1,12796.1,0.0,0.43,sl_hit,-99.33,0.0,0.0,-99.33,-1.0,13988.038168732222,1.0193941336752685,210.0,0,3
46,US100.cash,short,1652104840,1652112900,12414.65,12559.85,0.0,0.68,ema_cross,12.99,0.0,0.0,12.99,0.13154269972451976,13936.285691527037,1.0224558050645007,132.0,0,3
47,US100.cash,short,1653055660,1653069600,11934.45,12051.6,0.0,0.85,ema_cross,274.81,0.0,0.0,274.81,2.759709773794299,13397.720824231908,1.0008026970621287,106.5,0,3
48,US100.cash,short,1653314560,1653316200,11806.78,11927.45,0.0,0.85,ema_cross,-75.96,0.0,0.0,-75.96,-0.7406149001408712,13336.44941936007,1.0075453523840103,109.70000000000073,0,3
49,US100.cash,short,1654263940,1654264840,12610.0,12715.05,0.0,0.97,sl_hit,-101.9,0.0,0.0,-101.9,-1.0,13066.315454713129,1.0248591315876698,95.5,0,3
50,US100.cash,short,1654523320,1654524000,12682.76,12783.85,0.0,0.99,ema_cross,-67.01,0.0,0.0,-67.01,-0.6696013453358435,13046.37367217536,1.0,91.89999999999964,0,3
51,US100.cash,short,1655129500,1655135100,11456.38,11577.65,0.0,0.82,ema_cross,20.03,0.0,0.0,20.03,0.20145130700089375,12928.551839969763,1.0189947890401747,110.25,0,3
52,US100.cash,short,1655387840,1655397000,11226.53,11322.5,0.0,1.04,ema_cross,61.91,0.0,0.0,61.91,0.6202980097947386,12759.307710613588,1.0148698884758365,87.25,0,3
53,US100.cash,short,1655476420,1655478900,11143.52,11298.4,0.0,0.65,ema_cross,-40.38,0.0,0.0,-40.38,-0.401149276859501,12696.981918040507,1.0011778563015312,140.79999999999927,0,3
54,US100.cash,short,1655992360,1655992800,11522.69,11657.6,0.0,0.74,ema_cross,-74.19,0.0,0.0,-74.19,-0.7431621080720504,12511.753296598556,1.0055415617128463,122.64999999999964,0,3
