trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,bias_ema,rvol,or_width,stop_arm,exit_arm
1,US500.cash,long,1635428740,1635432400,4580.6,4570.7,4590.5,10.1,tp_hit,99.99,0.0,0.0,99.99,0.9999999999999082,4444.421160231914,1.1052114060963618,9.0,0,0
2,US500.cash,long,1636555600,1636567540,4678.13,4667.4,4688.85,9.41,sl_hit,-100.97,0.0,0.0,-100.97,-1.0,4508.5888365332685,1.5570745044429255,9.75,0,0
3,US500.cash,long,1637074120,1637096400,4701.25,4684.2,4718.3,5.86,forced_eod,26.08,0.0,0.0,26.08,0.2609970674486669,4532.937163468731,1.1277860326894502,15.5,0,0
4,US500.cash,long,1637333140,1637343460,4710.13,4699.4,4720.85,9.34,tp_hit,100.12,0.0,0.0,100.12,0.9990680335507719,4552.21393313984,1.8807631160572338,9.75,0,0
5,US500.cash,long,1637592520,1637593240,4730.63,4719.35,4741.9,8.98,tp_hit,101.2,0.0,0.0,101.2,0.9991134751772855,4558.152602428474,1.3240525908739367,10.25,0,0
6,US500.cash,long,1637678800,1637681200,4694.9,4676.2,4713.6,5.46,sl_hit,-102.1,0.0,0.0,-102.1,-1.0,4563.285833705789,1.6910569105691058,17.0,0,0
7,US500.cash,long,1637766100,1637770900,4681.6,4666.75,4696.45,6.8100000000000005,tp_hit,101.13,0.0,0.0,101.13,0.9999999999999387,4568.380506893797,2.093470790378007,13.5,0,0
8,US500.cash,long,1638284260,1638287380,4641.48,4622.5,4660.45,5.38,sl_hit,-102.11,0.0,0.0,-102.11,-1.0,4583.099001029218,2.1894736842105265,17.25,0,0
9,US500.cash,long,1638370840,1638375040,4631.43,4613.55,4649.3,5.66,tp_hit,101.14,0.0,0.0,101.14,0.9994407158836567,4583.455902949641,1.4823529411764707,16.25,0,0
10,US500.cash,long,1638888340,1638889920,4670.15,4653.65,4686.65,6.19,tp_hit,102.14,0.0,0.0,102.14,1.0,4580.2848397083835,1.0479906359734685,15.0,0,0
11,US500.cash,long,1638975040,1638977380,4700.73,4685.05,4716.4,6.58,sl_hit,-103.17,0.0,0.0,-103.17,-1.0,4585.054061680604,1.0815799187892212,14.25,0,0
12,US500.cash,long,1639493120,1639496500,4664.98,4637.75,4692.2,3.75,sl_hit,-102.11,0.0,0.0,-102.11,-1.0,4601.26915755946,1.0611535788742181,24.75,0,0
13,US500.cash,long,1639756060,1639774800,4649.54,4617.23,4681.84,3.13,forced_eod,-87.45,0.0,0.0,-87.45,-0.8647477561126355,4610.200719313935,1.3861101115509176,29.3700000000008,0,0
14,US500.cash,short,1640098000,1640104840,4600.65,4617.15,4584.15,6.08,sl_hit,-100.32,0.0,0.0,-100.32,-1.0,4610.024654776147,1.0361362056984016,15.0,0,0
15,US500.cash,long,1641396340,1641404620,4798.9,4782.4,4815.4,6.02,sl_hit,-99.33,0.0,0.0,-99.33,-1.0,4661.651762727008,1.2898619704902428,15.0,0,0
