trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,bias_ema,rvol,or_width,stop_arm,exit_arm
1,US30.cash,long,1635429500,1635451200,35684.69,35574.3,35795.07,0.9,forced_eod,35.06,0.0,0.0,35.06,0.35293051906875017,34938.025248323036,1.0715780661364587,100.34999999999854,0,0
2,US30.cash,long,1637073940,1637096360,36247.14,36149.4,36344.87,1.02,sl_hit,-99.69,0.0,0.0,-99.69,-1.0,35405.30451594694,1.0595950955232392,88.84999999999854,0,0
3,US30.cash,long,1637592520,1637593400,35814.73,35699.45,35930.01,0.86,tp_hit,99.14,0.0,0.0,99.14,0.9999999999999369,35476.75016995585,1.1314878892733564,104.80000000000291,0,0
4,US30.cash,long,1637678920,1637701200,35722.65,35546.65,35898.65,0.57,forced_eod,53.01,0.0,0.0,53.01,0.5284090909090909,35483.007026036015,1.10161335975092,160.0,0,0
5,US30.cash,long,1637769640,1637787600,35749.85,35593.65,35906.05,0.64,forced_eod,43.81,0.0,0.0,43.81,0.4382202304737877,35495.685181877736,1.220636663007684,142.0,0,0
6,US30.cash,short,1638283720,1638286540,34801.62,34986.25,34616.98,0.54,sl_hit,-99.7,0.0,0.0,-99.7,-1.0,35477.1126031398,1.2602523659305993,167.84999999999854,0,0
7,US30.cash,short,1638543040,1638546280,34627.7,34811.45,34443.94,0.54,tp_hit,99.23,0.0,0.0,99.23,1.0000544217686789,35359.79957366922,1.1482194417709335,167.04999999999563,0,0
8,US30.cash,short,1640097980,1640102980,35222.59,35351.45,35093.72,0.78,sl_hit,-100.51,0.0,0.0,-100.51,-1.0,35448.147429931785,1.0533490011750881,117.14999999999418,0,0
9,US30.cash,long,1641307700,1641310180,36824.17,36739.3,36909.03,1.18,tp_hit,100.13,0.0,0.0,100.13,0.9998821727348326,35686.5219505484,1.0483706720977597,77.14999999999418,0,0
10,US30.cash,long,1641396100,1641402940,36860.07,36776.3,36943.83,1.2,tp_hit,100.51,0.0,0.0,100.51,0.9998806255223259,35729.689717193556,1.164969450101833,76.14999999999418,0,0
11,US30.cash,long,1641567200,1641570700,36252.17,36134.25,36370.09,0.86,sl_hit,-101.41,0.0,0.0,-101.41,-1.0,35777.539796609664,1.2243975903614457,107.19999999999709,0,0
12,US30.cash,long,1642171760,1642182760,35882.48,35695.15,36069.81,0.54,sl_hit,-101.16,0.0,0.0,-101.16,-1.0,35851.42688034484,1.2398009950248756,170.29999999999563,0,0
13,US30.cash,short,1642605200,1642619200,35387.57,35540.25,35234.89,0.65,tp_hit,99.24,0.0,0.0,99.24,1.0,35842.20837721306,1.0516884906960717,138.8000000000029,0,0
14,US30.cash,short,1642777300,1642779340,34588.85,34771.45,34406.25,0.55,sl_hit,-100.43,0.0,0.0,-100.43,-1.0,35761.80019749657,1.1279373368146215,166.0,0,0
15,US30.cash,short,1643035660,1643036980,33719.25,33930.45,33508.05,0.47,tp_hit,99.26,0.0,0.0,99.26,1.0,35701.39234661435,1.1647542758172764,192.0,0,0
16,US30.cash,short,1643121940,1643122960,33851.57,34105.45,33597.69,0.39,tp_hit,99.01,0.0,0.0,99.01,1.0,35650.918136943204,1.264842105263158,230.79999999999563,0,0
17,US30.cash,short,1643211040,1643213800,34439.57,34614.3,34264.83,0.58,sl_hit,-101.34,0.0,0.0,-101.34,-1.0,35588.69781784739,1.0166085708427313,158.85000000000582,0,0
18,US30.cash,short,1645109500,1645111540,34581.03,34728.65,34433.41,0.68,tp_hit,100.38,0.0,0.0,100.38,0.9999999999999507,35326.72299237326,1.5745276417074878,134.20000000000437,0,0
19,US30.cash,short,1645200220,1645203700,34175.55,34317.45,34033.65,0.72,tp_hit,102.17,0.0,0.0,102.17,1.0000000000000513,35287.23973777039,1.6801959412176346,129.0,0,0
20,US30.cash,short,1645627840,1645628500,33719.83,33825.65,33614.01,0.97,tp_hit,102.65,0.0,0.0,102.65,1.0,35124.65710103164,1.3509629203794193,96.20000000000437,0,0
21,US30.cash,short,1645801220,1645802620,33291.67,33553.25,33030.09,0.39,sl_hit,-102.02,0.0,0.0,-102.02,-1.0,34971.76708941829,1.1805523853001598,237.8000000000029,0,0
22,US30.cash,short,1646061520,1646062600,33534.25,33688.25,33380.25,0.67,sl_hit,-103.18,0.0,0.0,-103.18,-1.0,34935.595831009734,1.1951609221638895,140.0,0,0
23,US30.cash,short,1646146300,1646148860,33683.05,33865.65,33500.45,0.55,tp_hit,100.43,0.0,0.0,100.43,1.0000000000000397,34894.4607003819,1.0502692998204668,166.0,0,0
24,US30.cash,long,1648648120,1648648420,35295.39,35232.25,35358.53,1.63,tp_hit,102.92,0.0,0.0,102.92,1.0,34446.63936246916,2.8620961386918835,57.400000000001455,0,0
25,US30.cash,long,1648734580,1648735240,35176.82,35094.15,35259.48,1.26,sl_hit,-104.16,0.0,0.0,-104.16,-1.0,34479.13585805861,2.7959022852639874,75.15000000000146,0,0
26,US30.cash,long,1649426920,1649429560,34650.45,34496.45,34804.45,0.67,tp_hit,103.18,0.0,0.0,103.18,1.0,34528.42046204248,1.0251964237334055,140.0,0,0
27,US30.cash,long,1649685380,1649687560,34715.85,34557.45,34874.25,0.65,sl_hit,-102.96,0.0,0.0,-102.96,-1.0,34536.7137772565,1.1383063445712769,144.0,0,0
28,US30.cash,long,1650466540,1650480880,35293.48,35130.4,35456.55,0.63,sl_hit,-102.74,0.0,0.0,-102.74,-1.0,34533.57665193794,1.1203955500618048,148.25,0,0
29,US30.cash,short,1650894920,1650901780,33526.9,33691.9,33361.9,0.61,tp_hit,100.65,0.0,0.0,100.65,1.0,34537.96139737994,1.2582999764539675,150.0,0,0
30,US30.cash,short,1650981040,1650982000,33736.63,33910.65,33562.61,0.59,sl_hit,-102.67,0.0,0.0,-102.67,-1.0,34520.311930816024,1.126522961574508,158.20000000000437,0,0
31,US30.cash,short,1651068700,1651073180,33320.33,33528.45,33112.21,0.49,sl_hit,-101.98,0.0,0.0,-101.98,-1.0,34468.98205117618,1.1911561492399816,189.1999999999971,0,0
32,US30.cash,short,1651154540,1651162540,33366.58,33543.4,33189.75,0.57,sl_hit,-100.79,0.0,0.0,-100.79,-1.0,34428.37099034574,1.143954802259887,160.75,0,0
33,US30.cash,short,1651241860,1651242520,33715.07,33867.25,33562.88,0.65,tp_hit,98.92,0.0,0.0,98.92,1.0000657116572613,34405.783892685125,1.0896950812374806,138.34999999999854,0,0
34,US30.cash,short,1651585540,1651590460,33017.31,33205.9,32828.71,0.53,sl_hit,-99.95,0.0,0.0,-99.95,-1.0,34303.28924503537,1.143404255319149,171.45000000000437,0,0
35,US30.cash,short,1651758400,1651759660,33654.73,33827.65,33481.81,0.57,tp_hit,98.56,0.0,0.0,98.56,1.000000000000042,34248.27154068817,1.0012366034624898,157.20000000000437,0,0
36,US30.cash,short,1651844800,1651847200,32561.35,32837.45,32285.25,0.36,sl_hit,-99.4,0.0,0.0,-99.4,-1.0,34201.688343014124,1.1769530449046546,250.99999999999636,0,0
37,US30.cash,short,1652104000,1652104420,32401.32,32564.45,32238.19,0.61,sl_hit,-99.51,0.0,0.0,-99.51,-1.0,34149.706447209646,1.2083842083842085,148.29999999999927,0,0
38,US30.cash,short,1652190340,1652192860,32598.33,32753.65,32443.01,0.63,tp_hit,97.85,0.0,0.0,97.85,1.0000000000000233,34076.34148849554,1.0630378226936161,141.20000000000073,0,0
39,US30.cash,short,1652968000,1652974840,31102.31,31367.9,30836.71,0.37,sl_hit,-98.27,0.0,0.0,-98.27,-1.0,33577.45674142549,1.063871473354232,241.45000000000073,0,0
40,US30.cash,short,1654178140,1654182980,32660.21,32854.8,32465.62,0.5,sl_hit,-97.3,0.0,0.0,-97.3,-1.0,33202.60009078576,1.0285101822079314,176.90000000000146,0,0
41,US30.cash,long,1654264900,1654267240,33108.2,32946.0,33270.39,0.6,sl_hit,-97.32,0.0,0.0,-97.32,-1.0,33205.647146049065,1.0045016077170419,147.4499999999971,0,0
42,US30.cash,short,1654787080,1654793980,32696.79,32874.0,32519.58,0.54,sl_hit,-95.69,0.0,0.0,-95.69,-1.0,33172.346805540714,1.0390573859917085,161.09999999999854,0,0
43,US30.cash,short,1654869640,1654891180,31618.55,31842.45,31394.64,0.42,tp_hit,94.04,0.0,0.0,94.04,1.0000446627958839,33138.56457787245,1.031638664630155,203.54999999999927,0,0
44,US30.cash,short,1655129740,1655138320,30680.29,30896.0,30464.58,0.45,sl_hit,-97.07,0.0,0.0,-97.07,-1.0,33073.04831991667,1.098407156884137,196.09999999999854,0,0
45,US30.cash,short,1655216440,1655217760,30514.01,30650.9,30377.11,0.7,tp_hit,95.83,0.0,0.0,95.83,1.0000730513550644,32974.1209348219,1.0455913978494624,124.45000000000073,0,0
46,US30.cash,short,1655390980,1655409600,29881.69,30131.5,29631.88,0.38,forced_eod,-35.19,0.0,0.0,-35.19,-0.37072174852888234,32789.136626108186,1.0021805494984737,227.09999999999854,0,0
47,US30.cash,short,1655476120,1655491240,29825.69,30151.4,29499.98,0.29,sl_hit,-94.46,0.0,0.0,-94.46,-1.0,32679.754797633355,1.0288816503800218,296.1000000000022,0,0
48,US30.cash,short,1655992360,1656000160,30572.3,30738.45,30406.14,0.57,tp_hit,94.71,0.0,0.0,94.71,1.0000601865783834,32330.581091700245,1.0377073906485672,151.04999999999927,0,0
49,US30.cash,short,1656684700,1656686320,30702.65,30887.45,30517.85,0.52,tp_hit,96.1,0.0,0.0,96.1,1.0000000000000198,32058.106742403128,1.0831881533101044,168.0,0,0
50,US30.cash,short,1657029400,1657045180,30506.91,30710.3,30303.52,0.48,sl_hit,-97.63,0.0,0.0,-97.63,-1.0,31981.200802964213,1.027334353815876,184.89999999999782,0,0
51,US30.cash,short,1657115720,1657116460,30956.25,31101.5,30810.99,0.66,sl_hit,-95.87,0.0,0.0,-95.87,-1.0,31941.792928338164,1.039198606271777,132.04999999999927,0,0
52,US30.cash,short,1657721980,1657723900,30578.48,30829.5,30327.46,0.38,sl_hit,-95.39,0.0,0.0,-95.39,-1.0,31809.849713143067,1.0949099799955546,228.20000000000073,0,0
