trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
36,XAUUSD,short,1749047020,1749047200,3366.62,3369.4,3365.15,0.3,tp_hit,44.1,-0.71,0.0,43.39,0.5287769784171562,3365.15,1,DOL,0.0
37,XAUUSD,short,1749129040,1749129160,3380.54,3383.96,3376.9,0.25,sl_hit,-85.5,-0.59,0.0,-86.09,-1.0,3376.9,1,DOL,0.0
38,XAUUSD,long,1749216160,1749216340,3350.3,3346.15,3352.63,0.2,tp_hit,46.6,-0.47,0.0,46.13,0.5614457831325003,3356.06,-1,DOL,0.0
39,XAUUSD,short,1749562180,1749562199,3343.34,3345.38,3334.89,0.42,sl_hit,-85.68,-0.98,0.0,-86.66000000000001,-1.0,0.0,0,DOL,0.0
40,XAUUSD,long,1749647480,1749647700,3337.46,3331.21,3341.63,0.13,tp_hit,54.21,-0.3,0.0,53.910000000000004,0.6672000000000117,3331.91,-1,DOL,0.0
41,XAUUSD,short,1749733780,1749735700,3391.14,3394.09,3377.7,0.29,sl_hit,-85.55,-0.69,0.0,-86.24,-1.0,3377.7,1,DOL,0.0
42,XAUUSD,short,1749820280,1749820480,3436.96,3441.32,3428.63,0.19,sl_hit,-82.84,-0.46,0.0,-83.3,-1.0,3428.63,1,DOL,0.0
43,XAUUSD,long,1750079320,1750079540,3415.86,3413.59,3421.52,0.36,sl_hit,-81.72,-0.86,0.0,-82.58,-1.0,3429.16,-1,DOL,0.0
44,XAUUSD,short,1750252840,1750252900,3391.7,3392.62,3391.44,0.9,tp_hit,23.4,-2.14,0.0,21.259999999999998,0.2826086956518945,3388.34,1,DOL,0.0
45,XAUUSD,long,1750339360,1750339600,3367.73,3364.41,3369.61,0.25,sl_hit,-83.0,-0.59,0.0,-83.59,-1.0,3369.61,-1,DOL,0.0
46,XAUUSD,short,1750688140,1750690960,3376.17,3388.14,3373.46,0.06,sl_hit,-71.82,-0.14,0.0,-71.96,-1.0,3362.26,1,DOL,0.0
47,XAUUSD,long,1750770560,1750770700,3313.78,3311.83,3315.97,0.41,tp_hit,89.79,-0.95,0.0,88.84,1.1230769230765607,3333.08,-1,DOL,0.0
48,XAUUSD,long,1750856560,1750856579,3321.08,3320.14,3323.53,0.88,sl_hit,-82.72,-2.05,0.0,-84.77,-1.0,0.0,0,DOL,0.0
49,XAUUSD,long,1750943320,1750943380,3320.75,3317.97,3329.19,0.29,sl_hit,-80.62,-0.67,0.0,-81.29,-1.0,3329.19,-1,DOL,0.0
50,XAUUSD,long,1751029760,1751029960,3266.05,3262.43,3281.85,0.22,sl_hit,-79.64,-0.5,0.0,-80.14,-1.0,3292.48,-1,DOL,0.0
51,XAUUSD,long,1751289160,1751289220,3282.51,3280.58,3283.25,0.41,sl_hit,-79.13,-0.94,0.0,-80.07,-1.0,3287.9,-1,DOL,0.0
