trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,XAUUSD,short,1735827040,1735827220,2642.66,2645.05,2637.88,0.41,sl_hit,-97.99,-0.76,0.0,-98.75,-1.0,2639.88,1,RR,0.0
2,XAUUSD,long,1735916080,1735916560,2646.93,2644.86,2651.07,0.47,sl_hit,-97.29,-0.87,0.0,-98.16000000000001,-1.0,2649.77,-1,RR,0.0
3,XAUUSD,long,1736172940,1736173000,2626.31,2622.23,2634.47,0.24,sl_hit,-97.92,-0.44,0.0,-98.36,-1.0,2625.07,-1,RR,0.0
4,XAUUSD,short,1736345920,1736346700,2661.29,2664.54,2654.78,0.29,sl_hit,-94.25,-0.54,0.0,-94.79,-1.0,2654.87,1,RR,0.0
5,XAUUSD,short,1736431600,1736431660,2671.07,2673.03,2667.15,0.49,sl_hit,-96.04,-0.92,0.0,-96.96000000000001,-1.0,2666.81,1,RR,0.0
6,XAUUSD,short,1736521840,1736522620,2690.03,2693.55,2682.99,0.27,sl_hit,-95.04,-0.51,0.0,-95.55000000000001,-1.0,2682.33,1,RR,0.0
7,XAUUSD,long,1736778560,1736779180,2668.1,2666.52,2671.25,0.59,sl_hit,-93.22,-1.1,0.0,-94.32,-1.0,2678.31,-1,RR,0.0
8,XAUUSD,long,1736863540,1736863559,2662.41,2661.23,2664.77,0.79,sl_hit,-93.22,-1.47,0.0,-94.69,-1.0,0.0,0,RR,0.0
9,XAUUSD,short,1737036400,1737036460,2716.37,2717.75,2713.61,0.66,sl_hit,-91.08,-1.26,0.0,-92.34,-1.0,2706.15,1,RR,0.0
10,XAUUSD,long,1737122800,1737124340,2704.83,2703.35,2707.79,0.61,sl_hit,-90.28,-1.15,0.0,-91.43,-1.0,2703.95,-1,RR,0.0
11,XAUUSD,short,1737385180,1737385360,2710.07,2712.37,2705.47,0.39,tp_hit,179.4,-0.74,0.0,178.66,2.0000000000003952,2711.78,1,RR,0.0
12,XAUUSD,short,1737473180,1737474820,2735.89,2739.72,2728.23,0.24,sl_hit,-91.92,-0.46,0.0,-92.38,-1.0,2732.81,1,RR,0.0
13,XAUUSD,long,1737641260,1737641620,2742.78,2740.41,2747.52,0.38,sl_hit,-90.06,-0.73,0.0,-90.79,-1.0,2740.86,-1,RR,0.0
14,XAUUSD,short,1737731680,1737732280,2783.06,2784.45,2780.27,0.64,sl_hit,-88.96,-1.25,0.0,-90.21,-1.0,2777.77,1,RR,0.0
15,XAUUSD,long,1737990100,1737990280,2748.24,2744.75,2755.23,0.25,sl_hit,-87.25,-0.48,0.0,-87.73,-1.0,2747.25,-1,RR,0.0
16,XAUUSD,short,1738073440,1738073620,2749.85,2751.16,2747.23,0.67,sl_hit,-87.77,-1.29,0.0,-89.06,-1.0,2745.03,1,RR,0.0
17,XAUUSD,long,1738161640,1738164160,2758.21,2756.18,2762.28,0.43,sl_hit,-87.29,-0.83,0.0,-88.12,-1.0,2757.38,-1,RR,0.0
18,XAUUSD,short,1738246120,1738247020,2784.69,2786.06,2781.96,0.63,sl_hit,-86.31,-1.23,0.0,-87.54,-1.0,2776.46,1,RR,0.0
19,XAUUSD,short,1738332940,1738333340,2806.05,2807.34,2803.48,0.66,sl_hit,-85.14,-1.3,0.0,-86.44,-1.0,2800.89,1,RR,0.0
20,XAUUSD,short,1738594480,1738594499,2827.32,2829.35,2823.26,0.41,sl_hit,-83.23,-0.81,0.0,-84.04,-1.0,0.0,0,RR,0.0
