trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
26,XAUUSD,short,1715952340,1715956000,2401.77,2405.38,2394.55,0.25,sl_hit,-90.25,-0.42,0.0,-90.67,-1.0,2387.84,1,RR,0.0
27,XAUUSD,long,1716210260,1716210520,2415.76,2412.97,2421.34,0.32,tp_hit,178.56,-0.54,0.0,178.02,1.999999999999674,2416.48,-1,RR,0.0
28,XAUUSD,short,1716304520,1716305200,2431.89,2434.04,2427.59,0.43,tp_hit,184.9,-0.73,0.0,184.17000000000002,1.9999999999997884,2433.01,1,RR,0.0
29,XAUUSD,long,1716384040,1716384700,2410.48,2408.01,2415.41,0.38,sl_hit,-93.86,-0.64,0.0,-94.5,-1.0,2410.57,-1,RR,0.0
30,XAUUSD,long,1716473500,1716473860,2353.26,2350.22,2359.33,0.31,sl_hit,-94.24,-0.51,0.0,-94.75,-1.0,2354.95,-1,RR,0.0
31,XAUUSD,short,1716556540,1716557320,2342.38,2344.22,2338.7,0.5,sl_hit,-92.0,-0.82,0.0,-92.82,-1.0,2340.97,1,RR,0.0
32,XAUUSD,short,1716815060,1716815380,2346.68,2347.85,2344.34,0.79,sl_hit,-92.43,-1.3,0.0,-93.73,-1.0,2347.54,1,RR,0.0
33,XAUUSD,short,1716902860,1716903940,2361.74,2364.28,2356.65,0.36,tp_hit,183.24,-0.59,0.0,182.65,2.003937007873564,2356.35,1,RR,0.0
34,XAUUSD,long,1716987800,1716989060,2339.11,2335.69,2345.96,0.27,tp_hit,184.95,-0.44,0.0,184.51,2.002923976608118,2344.87,-1,RR,0.0
35,XAUUSD,short,1717074400,1717074440,2341.27,2343.67,2336.47,0.39,sl_hit,-93.6,-0.64,0.0,-94.24,-1.0,2339.83,1,RR,0.0
36,XAUUSD,short,1717420360,1717420780,2332.65,2335.43,2327.08,0.33,sl_hit,-91.74,-0.54,0.0,-92.28,-1.0,2331.0,1,RR,0.0
37,XAUUSD,long,1717506800,1717507420,2333.69,2331.64,2337.79,0.45,tp_hit,184.5,-0.74,0.0,183.76,1.9999999999997782,2332.28,-1,RR,0.0
38,XAUUSD,short,1717592860,1717593500,2341.42,2343.63,2337.01,0.43,sl_hit,-95.03,-0.71,0.0,-95.74,-1.0,2338.44,1,RR,0.0
39,XAUUSD,long,1717679560,1717680640,2355.99,2353.3,2361.36,0.35,tp_hit,187.95,-0.58,0.0,187.36999999999998,1.9962825278814664,2354.54,-1,RR,0.0
40,XAUUSD,long,1717766080,1717766320,2320.01,2317.25,2325.52,0.34,tp_hit,187.34,-0.55,0.0,186.79,1.9963768115939593,2342.69,-1,RR,0.0
41,XAUUSD,short,1718025100,1718025460,2305.96,2307.76,2302.35,0.54,sl_hit,-97.2,-0.87,0.0,-98.07000000000001,-1.0,2301.34,1,RR,0.0
42,XAUUSD,short,1718111260,1718111380,2316.26,2318.13,2312.53,0.51,sl_hit,-95.37,-0.83,0.0,-96.2,-1.0,2311.92,1,RR,0.0
43,XAUUSD,short,1718197480,1718197700,2338.03,2339.89,2334.3,0.51,sl_hit,-94.86,-0.84,0.0,-95.7,-1.0,2317.71,1,RR,0.0
44,XAUUSD,short,1718284000,1718284960,2321.29,2324.13,2315.61,0.33,tp_hit,187.44,-0.53,0.0,186.91,1.99999999999984,2322.86,1,RR,0.0
45,XAUUSD,short,1718370940,1718371840,2330.01,2331.76,2326.51,0.55,tp_hit,192.5,-0.9,0.0,191.6,2.0,2321.59,1,RR,0.0
46,XAUUSD,short,1718719700,1718720020,2326.35,2327.96,2323.12,0.61,tp_hit,197.03,-0.99,0.0,196.04,2.006211180124076,2325.59,1,RR,0.0
47,XAUUSD,long,1718806120,1718812360,2325.44,2323.6,2329.13,0.54,tp_hit,199.26,-0.88,0.0,198.38,2.0054347826085666,2326.48,-1,RR,0.0
48,XAUUSD,short,1718893000,1718893180,2351.18,2354.03,2345.47,0.36,sl_hit,-102.6,-0.59,0.0,-103.19,-1.0,2345.63,1,RR,0.0
49,XAUUSD,long,1718978440,1718978680,2339.26,2334.34,2349.1,0.2,sl_hit,-98.4,-0.33,0.0,-98.73,-1.0,2355.12,-1,RR,0.0
50,XAUUSD,short,1719236560,1719252920,2331.18,2334.0,2325.54,0.35,sl_hit,-98.7,-0.57,0.0,-99.27,-1.0,2332.76,1,RR,0.0
51,XAUUSD,long,1719320860,1719322540,2324.82,2321.44,2331.59,0.29,sl_hit,-98.02,-0.47,0.0,-98.49,-1.0,2322.85,-1,RR,0.0
52,XAUUSD,long,1719409180,1719409540,2297.03,2294.48,2302.13,0.38,sl_hit,-96.9,-0.61,0.0,-97.51,-1.0,2309.64,-1,RR,0.0
