trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
16,XAUUSD,short,1706710780,1706711260,2043.62,2044.52,2041.82,1.1,sl_hit,-99.0,-1.5699999999999998,0.0,-100.57,-1.0,2040.45,1,RR,0.0
17,XAUUSD,short,1706799100,1706799640,2048.04,2051.03,2042.07,0.33,tp_hit,197.01,-0.47,0.0,196.54,1.9966555183945,2049.5,1,RR,0.0
18,XAUUSD,long,1706884100,1706899240,2031.09,2027.47,2038.33,0.27,tp_hit,195.48,-0.39,0.0,195.09,2.0000000000000626,2051.99,-1,RR,0.0
19,XAUUSD,short,1707228760,1707229540,2029.14,2030.49,2026.45,0.76,sl_hit,-102.6,-1.08,0.0,-103.67999999999999,-1.0,2028.94,1,RR,0.0
20,XAUUSD,short,1707315520,1707316240,2036.8,2038.13,2034.13,0.76,tp_hit,202.92,-1.08,0.0,201.83999999999997,2.0075187969921315,2036.18,1,RR,0.0
21,XAUUSD,long,1707488500,1707488620,2026.83,2025.22,2030.05,0.64,sl_hit,-103.04,-0.91,0.0,-103.95,-1.0,2030.49,-1,RR,0.0
22,XAUUSD,long,1707747220,1707747340,2019.4,2018.1,2022.01,0.78,sl_hit,-101.4,-1.1,0.0,-102.5,-1.0,2020.38,-1,RR,0.0
23,XAUUSD,long,1707834260,1707834400,2001.25,1999.94,2003.88,0.77,tp_hit,202.51,-1.08,0.0,201.42999999999998,2.0076335877864264,2016.85,-1,RR,0.0
24,XAUUSD,long,1707923320,1707923500,1987.21,1984.96,1991.71,0.45,sl_hit,-101.25,-0.63,0.0,-101.88,-1.0,1986.03,-1,RR,0.0
25,XAUUSD,short,1708007120,1708007440,2003.41,2004.92,2000.4,0.67,sl_hit,-101.17,-0.94,0.0,-102.11,-1.0,1996.77,1,RR,0.0
26,XAUUSD,long,1708093660,1708093900,1997.71,1996.35,2000.43,0.74,sl_hit,-100.64,-1.03,0.0,-101.67,-1.0,2002.39,-1,RR,0.0
27,XAUUSD,long,1708351840,1708354060,2016.7,2016.03,2018.05,1.48,sl_hit,-99.16,-2.09,0.0,-101.25,-1.0,2016.32,-1,RR,0.0
28,XAUUSD,short,1708437740,1708438100,2029.55,2030.23,2028.18,1.45,tp_hit,198.65,-2.06,0.0,196.59,2.014705882352592,2025.15,1,RR,0.0
29,XAUUSD,long,1708611400,1708611700,2024.85,2024.4,2025.75,2.25,tp_hit,202.5,-3.19,0.0,199.31,2.0000000000010107,2025.49,-1,RR,0.0
30,XAUUSD,short,1708700660,1708703680,2027.62,2028.78,2025.31,0.89,sl_hit,-103.24,-1.26,0.0,-104.5,-1.0,2027.45,1,RR,0.0
31,XAUUSD,long,1708957600,1708957780,2029.48,2027.63,2033.17,0.55,sl_hit,-101.75,-0.78,0.0,-102.53,-1.0,2029.91,-1,RR,0.0
32,XAUUSD,short,1709215480,1709215780,2047.43,2049.18,2043.94,0.57,sl_hit,-99.75,-0.82,0.0,-100.57,-1.0,2037.81,1,RR,0.0
33,XAUUSD,short,1709303140,1709303440,2055.86,2056.73,2054.12,1.15,tp_hit,200.1,-1.65,0.0,198.45,2.0000000000005227,2048.82,1,RR,0.0
34,XAUUSD,short,1709561320,1709561800,2091.19,2092.97,2087.63,0.57,sl_hit,-101.46,-0.84,0.0,-102.3,-1.0,2088.23,1,RR,0.0
35,XAUUSD,short,1709647720,1709648020,2127.47,2129.43,2123.54,0.51,sl_hit,-99.96,-0.76,0.0,-100.72,-1.0,2125.33,1,RR,0.0
36,XAUUSD,short,1709734780,1709735200,2138.71,2140.04,2136.05,0.75,sl_hit,-99.75,-1.12,0.0,-100.87,-1.0,2131.51,1,RR,0.0
37,XAUUSD,short,1709907700,1709912140,2171.13,2174.95,2163.48,0.25,sl_hit,-95.5,-0.38,0.0,-95.88,-1.0,2171.01,1,RR,0.0
38,XAUUSD,long,1710164840,1710165500,2178.51,2176.47,2182.58,0.48,sl_hit,-97.92,-0.73,0.0,-98.65,-1.0,2176.81,-1,RR,0.0
39,XAUUSD,long,1710248560,1710248620,2172.31,2171.73,2173.46,1.6800000000000002,sl_hit,-97.44,-2.55,0.0,-99.99,-1.0,2173.65,-1,RR,0.0
40,XAUUSD,short,1710335140,1710335500,2162.92,2164.43,2159.89,0.63,sl_hit,-95.13,-0.95,0.0,-96.08,-1.0,2161.54,1,RR,0.0
41,XAUUSD,long,1710422140,1710422260,2167.24,2166.71,2168.29,1.8,sl_hit,-95.4,-2.73,0.0,-98.13000000000001,-1.0,2167.43,-1,RR,0.0
42,XAUUSD,long,1710510740,1710510880,2158.54,2157.4,2160.83,0.82,tp_hit,187.78,-1.24,0.0,186.54,2.008771929824754,2160.55,-1,RR,0.0
43,XAUUSD,short,1710768940,1710769000,2161.9,2162.97,2159.76,0.89,sl_hit,-95.23,-1.35,0.0,-96.58,-1.0,2157.45,1,RR,0.0
44,XAUUSD,long,1710859060,1710859660,2153.48,2150.65,2159.13,0.33,sl_hit,-93.39,-0.5,0.0,-93.89,-1.0,2154.03,-1,RR,0.0
45,XAUUSD,long,1710939760,1710939940,2154.51,2153.86,2155.8,1.45,sl_hit,-94.25,-2.19,0.0,-96.44,-1.0,2155.19,-1,RR,0.0
46,XAUUSD,short,1711378900,1711393780,2178.82,2181.49,2173.49,0.34,tp_hit,181.22,-0.52,0.0,180.7,1.9962546816483688,2178.29,1,RR,0.0
47,XAUUSD,short,1711458220,1711459060,2196.11,2197.31,2193.71,0.79,sl_hit,-94.8,-1.22,0.0,-96.02,-1.0,2174.43,1,RR,0.0
48,XAUUSD,short,1711544860,1711545580,2187.95,2188.96,2185.92,0.92,tp_hit,186.76,-1.41,0.0,185.35,2.0099009900983233,2180.8,1,RR,0.0
