trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,XAUUSD,short,1759496800,1759496980,3872.92,3876.05,3865.65,0.31,sl_hit,-97.03,-0.84,0.0,-97.87,-1.0,3865.65,1,DOL,0.0
2,XAUUSD,short,1759759660,1759760020,3943.51,3950.16,3899.04,0.14,sl_hit,-93.1,-0.39,0.0,-93.49,-1.0,3949.45,1,DOL,0.0
3,XAUUSD,short,1759933660,1759934080,4045.21,4049.53,4040.4,0.22,tp_hit,105.82,-0.62,0.0,105.19999999999999,1.1134259259258712,4040.4,1,DOL,0.0
4,XAUUSD,short,1760015980,1760017240,4052.1,4058.2,4040.91,0.16,tp_hit,179.04,-0.45,0.0,178.59,1.834426229508233,4040.91,1,DOL,0.0
5,XAUUSD,short,1760108360,1760108740,3993.33,3998.72,3952.5,0.18,sl_hit,-97.02,-0.5,0.0,-97.52,-1.0,3994.59,1,DOL,0.0
6,XAUUSD,short,1760363180,1760363440,4090.3,4093.59,4079.06,0.3,sl_hit,-98.7,-0.86,0.0,-99.56,-1.0,4079.06,1,DOL,0.0
7,XAUUSD,short,1760621320,1760621960,4249.3,4255.11,4242.06,0.17,sl_hit,-98.77,-0.51,0.0,-99.28,-1.0,4242.06,1,DOL,0.0
8,XAUUSD,long,1760709640,1760709760,4271.73,4256.86,4278.25,0.06,sl_hit,-89.22,-0.18,0.0,-89.4,-1.0,4278.25,-1,DOL,0.0
9,XAUUSD,short,1760965600,1760970040,4318.52,4325.35,4271.09,0.14,sl_hit,-95.62,-0.42,0.0,-96.04,-1.0,4271.09,1,DOL,0.0
10,XAUUSD,long,1761052120,1761052360,4202.46,4190.96,4243.76,0.08,sl_hit,-92.0,-0.23,0.0,-92.23,-1.0,4243.76,-1,DOL,0.0
11,XAUUSD,short,1761226960,1761227140,4145.05,4150.42,4137.92,0.17,sl_hit,-91.29,-0.49,0.0,-91.78,-1.0,4137.92,1,DOL,0.0
12,XAUUSD,long,1761570400,1761575540,4029.92,4021.81,4058.27,0.11,sl_hit,-89.21,-0.31,0.0,-89.52,-1.0,4058.27,-1,DOL,0.0
13,XAUUSD,long,1761656980,1761658240,3925.29,3921.41,4019.61,0.24,sl_hit,-93.12,-0.66,0.0,-93.78,-1.0,3921.91,-1,DOL,0.0
14,XAUUSD,short,1761743920,1761756400,4025.26,4030.3,4001.31,0.18,tp_hit,431.1,-0.5,0.0,430.6,4.751984126984215,4001.31,1,DOL,0.0
15,XAUUSD,short,1761830560,1761830680,3982.13,3985.99,3978.32,0.25,tp_hit,95.25,-0.7,0.0,94.55,0.9870466321244219,3978.32,1,DOL,0.0
16,XAUUSD,long,1762265320,1762265620,3969.41,3963.81,3975.92,0.17,tp_hit,110.67,-0.47,0.0,110.2,1.1625000000000578,3975.92,-1,DOL,0.0
17,XAUUSD,long,1762528240,1762533100,3992.3,3983.87,4014.22,0.11,tp_hit,241.12,-0.31,0.0,240.81,2.6002372479239457,3985.47,-1,DOL,0.0
18,XAUUSD,short,1762783400,1762783540,4091.19,4094.45,4086.33,0.31,tp_hit,150.66,-0.89,0.0,149.77,1.4907975460124172,4086.33,1,DOL,0.0
19,XAUUSD,long,1762872200,1762872580,4129.88,4122.79,4148.86,0.14,sl_hit,-99.26,-0.4,0.0,-99.66000000000001,-1.0,4124.99,-1,DOL,0.0
20,XAUUSD,short,1762956920,1762958320,4135.36,4138.23,4103.65,0.35,sl_hit,-100.45,-1.01,0.0,-101.46000000000001,-1.0,4137.3,1,DOL,0.0
