trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,XAUUSD,long,1727880880,1727881000,2650.77,2649.04,2655.08,0.57,sl_hit,-98.61,-1.06,0.0,-99.67,-1.0,2655.08,-1,DOL,0.0
2,XAUUSD,long,1727960920,1727964000,2643.72,2641.44,2653.28,0.43,sl_hit,-98.04,-0.8,0.0,-98.84,-1.0,2653.28,-1,DOL,0.0
3,XAUUSD,short,1728479060,1728479740,2619.36,2620.77,2614.9,0.69,tp_hit,307.74,-1.26,0.0,306.48,3.1631205673762386,2619.68,1,DOL,0.0
4,XAUUSD,short,1728565360,1728565480,2621.96,2625.55,2617.29,0.28,sl_hit,-100.52,-0.51,0.0,-101.03,-1.0,2616.86,1,DOL,0.0
5,XAUUSD,short,1728652240,1728652360,2645.25,2646.77,2638.04,0.65,sl_hit,-98.8,-1.2,0.0,-100.0,-1.0,2646.02,1,DOL,0.0
6,XAUUSD,long,1728911740,1728911780,2649.21,2648.2,2657.37,0.98,sl_hit,-98.98,-1.8199999999999998,0.0,-100.8,-1.0,2657.42,-1,DOL,0.0
7,XAUUSD,short,1729000300,1729001320,2650.66,2653.49,2644.34,0.34,sl_hit,-96.22,-0.63,0.0,-96.85,-1.0,2652.69,1,DOL,0.0
8,XAUUSD,short,1729084540,1729085740,2682.42,2684.49,2680.08,0.46,sl_hit,-95.22,-0.86,0.0,-96.08,-1.0,2670.02,1,DOL,0.0
9,XAUUSD,short,1729256920,1729258900,2708.37,2712.07,2701.65,0.25,sl_hit,-92.5,-0.47,0.0,-92.97,-1.0,2711.68,1,DOL,0.0
10,XAUUSD,short,1729515880,1729518220,2737.29,2740.39,2733.08,0.3,sl_hit,-93.0,-0.58,0.0,-93.58,-1.0,2732.79,1,DOL,0.0
11,XAUUSD,short,1729602700,1729603060,2737.34,2739.32,2733.11,0.47,sl_hit,-93.06,-0.9,0.0,-93.96000000000001,-1.0,2733.11,1,DOL,0.0
12,XAUUSD,long,1729688920,1729688980,2741.52,2739.24,2747.13,0.4,sl_hit,-91.2,-0.77,0.0,-91.97,-1.0,2748.05,-1,DOL,0.0
13,XAUUSD,short,1729776340,1729776400,2740.6,2741.93,2737.84,0.69,sl_hit,-91.77,-1.32,0.0,-93.08999999999999,-1.0,2726.71,1,DOL,0.0
14,XAUUSD,short,1729865980,1729866460,2736.67,2738.72,2735.04,0.44,tp_hit,71.72,-0.84,0.0,70.88,0.7951219512196712,2732.54,1,DOL,0.0
15,XAUUSD,short,1730126680,1730126840,2741.49,2742.93,2740.08,0.63,sl_hit,-90.72,-1.21,0.0,-91.92999999999999,-1.0,2740.08,1,DOL,0.0
16,XAUUSD,long,1730294080,1730294099,2777.81,2776.92,2778.0,1.01,tp_hit,19.19,-1.96,0.0,17.23,0.2134831460675076,0.0,0,DOL,0.0
17,XAUUSD,long,1730380660,1730381020,2780.77,2778.86,2783.52,0.47,sl_hit,-89.77,-0.91,0.0,-90.67999999999999,-1.0,2783.52,-1,DOL,0.0
18,XAUUSD,short,1730467520,1730467700,2752.49,2754.65,2750.89,0.41,tp_hit,65.6,-0.79,0.0,64.80999999999999,0.7407407407405926,2750.89,1,DOL,0.0
19,XAUUSD,short,1730729500,1730730040,2746.32,2748.26,2744.74,0.46,tp_hit,72.68,-0.88,0.0,71.80000000000001,0.8144329896908956,2742.35,1,DOL,0.0
20,XAUUSD,short,1730815640,1730816800,2744.48,2746.85,2736.3,0.38,sl_hit,-90.06,-0.73,0.0,-90.79,-1.0,2736.3,1,DOL,0.0
21,XAUUSD,long,1730903140,1730903500,2662.33,2656.64,2704.15,0.15,sl_hit,-85.35,-0.28,0.0,-85.63,-1.0,2730.58,-1,DOL,0.0
22,XAUUSD,short,1730988940,1730989120,2684.51,2686.9,2667.47,0.37,sl_hit,-88.43,-0.7,0.0,-89.13000000000001,-1.0,2663.87,1,DOL,0.0
23,XAUUSD,long,1731333940,1731334120,2633.38,2630.48,2663.81,0.3,sl_hit,-87.0,-0.55,0.0,-87.55,-1.0,2666.41,-1,DOL,0.0
24,XAUUSD,long,1731421600,1731422300,2612.25,2608.78,2615.59,0.25,tp_hit,83.5,-0.46,0.0,83.04,0.9625360230548525,2615.59,-1,DOL,0.0
25,XAUUSD,short,1731507440,1731507460,2613.51,2616.55,2613.19,0.29,tp_hit,9.28,-0.53,0.0,8.75,0.10526315789479196,0.0,0,DOL,0.0
26,XAUUSD,long,1731593380,1731593800,2557.41,2554.03,2558.83,0.26,tp_hit,36.92,-0.47,0.0,36.45,0.42011834319533076,2558.83,-1,DOL,0.0
27,XAUUSD,short,1731680180,1731680200,2571.82,2572.91,2571.62,0.82,tp_hit,16.4,-1.48,0.0,14.919999999999998,0.18348623853241247,0.0,0,DOL,0.0
28,XAUUSD,short,1731940300,1731940420,2605.93,2608.29,2597.24,0.37,sl_hit,-87.32,-0.68,0.0,-88.0,-1.0,2597.14,1,DOL,0.0
29,XAUUSD,long,1732112380,1732112500,2636.01,2634.0,2641.75,0.44,tp_hit,252.56,-0.81,0.0,251.75,2.855721393034407,2635.69,-1,DOL,0.0
30,XAUUSD,short,1732199740,1732211680,2670.32,2671.67,2660.39,0.67,sl_hit,-90.45,-1.25,0.0,-91.7,-1.0,2660.39,1,DOL,0.0
31,XAUUSD,short,1732630000,1732630420,2628.78,2632.43,2627.11,0.24,sl_hit,-87.6,-0.44,0.0,-88.03999999999999,-1.0,2627.11,1,DOL,0.0
32,XAUUSD,short,1732718140,1732718200,2654.88,2657.0,2653.72,0.42,tp_hit,48.72,-0.78,0.0,47.94,0.5471698113209288,2640.54,1,DOL,0.0
33,XAUUSD,short,1732804180,1732835100,2646.85,2647.96,2636.27,0.81,forced_eod,629.37,-1.5,-12.99,614.88,6.99999999999918,2636.27,1,DOL,0.0
34,XAUUSD,long,1732891840,1732892440,2655.91,2651.59,2664.14,0.22,sl_hit,-95.04,-0.41,0.0,-95.45,-1.0,2654.51,-1,DOL,0.0
35,XAUUSD,short,1733148280,1733148580,2645.77,2647.84,2639.09,0.46,sl_hit,-95.22,-0.85,0.0,-96.07,-1.0,2639.09,1,DOL,0.0
36,XAUUSD,short,1733235160,1733236300,2653.3,2654.61,2648.01,0.71,sl_hit,-93.01,-1.32,0.0,-94.33,-1.0,2645.15,1,DOL,0.0
37,XAUUSD,short,1733321320,1733321440,2649.05,2650.33,2648.53,0.73,tp_hit,37.96,-1.35,0.0,36.61,0.4062500000000666,2648.53,1,DOL,0.0
38,XAUUSD,long,1733410480,1733410720,2645.57,2642.73,2650.62,0.32,sl_hit,-90.88,-0.59,0.0,-91.47,-1.0,2644.59,-1,DOL,0.0
39,XAUUSD,long,1733494520,1733497420,2627.71,2623.69,2635.98,0.22,tp_hit,181.94,-0.41,0.0,181.53,2.0572139303482633,2635.98,-1,DOL,0.0
40,XAUUSD,short,1733753320,1733753620,2664.95,2666.58,2657.37,0.57,sl_hit,-92.91,-1.06,0.0,-93.97,-1.0,2650.44,1,DOL,0.0
41,XAUUSD,short,1733839480,1733839540,2680.37,2681.89,2673.7,0.61,sl_hit,-92.72,-1.15,0.0,-93.87,-1.0,2673.7,1,DOL,0.0
42,XAUUSD,short,1733926040,1733928760,2702.06,2704.38,2696.57,0.39,sl_hit,-90.48,-0.74,0.0,-91.22,-1.0,2696.57,1,DOL,0.0
43,XAUUSD,long,1734012460,1734012640,2697.63,2695.41,2714.02,0.41,sl_hit,-91.02,-0.77,0.0,-91.78999999999999,-1.0,2714.02,-1,DOL,0.0
44,XAUUSD,long,1734099400,1734099460,2661.77,2660.01,2667.43,0.51,sl_hit,-89.76,-0.95,0.0,-90.71000000000001,-1.0,2684.26,-1,DOL,0.0
45,XAUUSD,short,1734357880,1734360160,2661.0,2663.07,2655.57,0.43,tp_hit,233.49,-0.8,0.0,232.69,2.623188405796815,2655.57,1,DOL,0.0
46,XAUUSD,long,1734444520,1734444560,2637.78,2635.53,2637.94,0.4,tp_hit,6.4,-0.74,0.0,5.66,0.07111111111104644,2650.86,-1,DOL,0.0
47,XAUUSD,long,1734530740,1734530800,2643.35,2642.22,2649.57,0.81,sl_hit,-91.53,-1.5,0.0,-93.03,-1.0,2642.61,-1,DOL,0.0
48,XAUUSD,long,1734617360,1734619460,2597.05,2594.56,2611.76,0.36,sl_hit,-89.64,-0.65,0.0,-90.29,-1.0,2611.76,-1,DOL,0.0
49,XAUUSD,short,1734705520,1734706480,2615.66,2617.86,2607.61,0.4,sl_hit,-88.0,-0.73,0.0,-88.73,-1.0,2603.88,1,DOL,0.0
50,XAUUSD,long,1734963160,1734964520,2619.25,2616.87,2625.91,0.37,sl_hit,-88.06,-0.68,0.0,-88.74000000000001,-1.0,2618.37,-1,DOL,0.0
51,XAUUSD,long,1735049080,1735049120,2614.59,2613.99,2620.22,1.47,sl_hit,-88.2,-2.69,0.0,-90.89,-1.0,2614.41,-1,DOL,0.0
52,XAUUSD,long,1735312300,1735333200,2614.79,2611.31,2623.61,0.25,forced_eod,12.5,-0.46,0.0,12.04,0.14367816091953947,2628.78,-1,DOL,0.0
53,XAUUSD,long,1735569760,1735570300,2607.03,2605.09,2609.28,0.45,tp_hit,101.25,-0.82,0.0,100.43,1.1597938144329571,2621.39,-1,DOL,0.0
54,XAUUSD,short,1735653740,1735653820,2612.43,2613.23,2611.37,1.1,sl_hit,-88.0,-2.01,0.0,-90.01,-1.0,2611.37,1,DOL,0.0
