trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
1,XAUUSD,short,1751378800,1751382940,3353.09,3355.66,3342.4,0.38,tp_hit,406.22,-0.89,0.0,405.33000000000004,4.1595330739304535,3342.4,1,DOL,0.0
2,XAUUSD,long,1751548240,1751572800,3325.13,3321.67,3341.81,0.3,forced_eod,107.1,-0.7,0.0,106.39999999999999,1.031791907514356,3341.81,-1,DOL,0.0
3,XAUUSD,long,1751980360,1751980420,3323.8,3322.38,3339.46,0.73,sl_hit,-103.66,-1.7,0.0,-105.36,-1.0,3323.24,-1,DOL,0.0
4,XAUUSD,short,1752070900,1752071620,3307.31,3308.91,3282.72,0.64,sl_hit,-102.4,-1.48,0.0,-103.88000000000001,-1.0,3307.88,1,DOL,0.0
5,XAUUSD,long,1752157540,1752177600,3316.48,3309.72,3330.03,0.15,forced_eod,124.65,-0.35,0.0,124.30000000000001,1.2292899408283546,3315.29,-1,DOL,0.0
6,XAUUSD,short,1752240820,1752241180,3355.89,3358.53,3343.82,0.39,sl_hit,-102.96,-0.92,0.0,-103.88,-1.0,3343.82,1,DOL,0.0
7,XAUUSD,long,1752498400,1752498940,3349.74,3346.87,3353.7,0.35,tp_hit,138.6,-0.82,0.0,137.78,1.3797909407666156,3353.7,-1,DOL,0.0
8,XAUUSD,long,1752587140,1752587740,3336.32,3333.98,3344.71,0.44,tp_hit,369.16,-1.03,0.0,368.13000000000005,3.585470085469808,3344.71,-1,DOL,0.0
9,XAUUSD,long,1752673960,1752674020,3325.05,3322.53,3342.63,0.42,sl_hit,-105.84,-0.98,0.0,-106.82000000000001,-1.0,3324.97,-1,DOL,0.0
10,XAUUSD,long,1752757940,1752761540,3313.62,3310.93,3325.15,0.39,tp_hit,449.67,-0.91,0.0,448.76,4.286245353159838,3325.15,-1,DOL,0.0
11,XAUUSD,short,1752843880,1752844240,3357.97,3360.16,3350.35,0.5,sl_hit,-109.5,-1.18,0.0,-110.68,-1.0,3350.35,1,DOL,0.0
12,XAUUSD,short,1753104280,1753105540,3388.27,3389.69,3370.7,0.77,sl_hit,-109.34,-1.83,0.0,-111.17,-1.0,3370.7,1,DOL,0.0
13,XAUUSD,short,1753190200,1753190620,3412.63,3414.32,3397.55,0.64,sl_hit,-108.16,-1.53,0.0,-109.69,-1.0,3397.55,1,DOL,0.0
14,XAUUSD,long,1753277980,1753279660,3407.93,3405.27,3419.15,0.4,tp_hit,448.8,-0.96,0.0,447.84000000000003,4.218045112782281,3419.15,-1,DOL,0.0
15,XAUUSD,long,1753363120,1753364560,3356.7,3350.87,3365.79,0.19,tp_hit,172.71,-0.45,0.0,172.26000000000002,1.559176672384264,3365.79,-1,DOL,0.0
16,XAUUSD,long,1753449860,1753450240,3340.43,3336.49,3344.42,0.29,tp_hit,115.71,-0.68,0.0,115.02999999999999,1.0126903553299953,3344.42,-1,DOL,0.0
17,XAUUSD,long,1753710100,1753710220,3325.61,3322.45,3327.59,0.36,sl_hit,-113.76,-0.84,0.0,-114.60000000000001,-1.0,3327.59,-1,DOL,0.0
18,XAUUSD,long,1753880860,1753881160,3313.81,3311.24,3321.72,0.44,sl_hit,-113.08,-1.02,0.0,-114.1,-1.0,3321.72,-1,DOL,0.0
19,XAUUSD,short,1754053780,1754053799,3342.28,3345.99,3297.59,0.3,sl_hit,-111.3,-0.7,0.0,-112.0,-1.0,0.0,0,DOL,0.0
20,XAUUSD,short,1754314780,1754315200,3376.37,3378.22,3362.61,0.6,sl_hit,-111.0,-1.42,0.0,-112.42,-1.0,3362.61,1,DOL,0.0
21,XAUUSD,short,1754406100,1754406400,3385.38,3386.69,3382.32,0.85,sl_hit,-111.35,-2.02,0.0,-113.36999999999999,-1.0,3382.32,1,DOL,0.0
22,XAUUSD,long,1754918020,1754918180,3351.1,3348.41,3357.03,0.4,sl_hit,-107.6,-0.94,0.0,-108.53999999999999,-1.0,3357.03,-1,DOL,0.0
